legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
105_s.1868,105,s,s1868,human rights|tariff,bill
105_s.1914,105,s,s1914,tariff,bill
105_s.1931,105,s,s1931,tariff,bill
105_s.1932,105,s,s1932,tariff,bill
105_s.1933,105,s,s1933,tariff,bill
105_s.1934,105,s,s1934,tariff,bill
105_s.1935,105,s,s1935,tariff,bill
105_s.1936,105,s,s1936,tariff,bill
105_s.1937,105,s,s1937,tariff,bill
105_s.1938,105,s,s1938,tariff,bill
105_s.1939,105,s,s1939,tariff,bill
105_s.1940,105,s,s1940,tariff,bill
105_s.1941,105,s,s1941,tariff,bill
105_s.1942,105,s,s1942,tariff,bill
105_s.1943,105,s,s1943,tariff,bill
105_s.1944,105,s,s1944,tariff,bill
105_s.1945,105,s,s1945,tariff,bill
105_s.1946,105,s,s1946,tariff,bill
105_s.1947,105,s,s1947,tariff,bill
105_s.1948,105,s,s1948,tariff,bill
105_s.1949,105,s,s1949,tariff,bill
105_s.1950,105,s,s1950,tariff,bill
105_s.1951,105,s,s1951,tariff,bill
105_s.1952,105,s,s1952,tariff,bill
105_s.1953,105,s,s1953,tariff,bill
105_s.1954,105,s,s1954,tariff,bill
105_s.1955,105,s,s1955,tariff,bill
105_s.1956,105,s,s1956,tariff,bill
105_s.1958,105,s,s1958,tariff,bill
105_s.2002,105,s,s2002,tariff,bill
105_s.2011,105,s,s2011,tariff,bill
105_s.2016,105,s,s2016,tariff,bill
105_s.2029,105,s,s2029,tariff,bill
105_s.2047,105,s,s2047,tariff,bill
105_s.2048,105,s,s2048,tariff,bill
105_s.2057,105,s,s2057,china|chinese|people's liberation army|taiwan|tibet|human rights|panama canal|tariff,bill
105_s.2058,105,s,s2058,china|chinese|people's liberation army|tibet|human rights|panama canal|tariff,bill
105_s.2060,105,s,s2060,panama canal,bill
105_s.2080,105,s,s2080,human rights,bill
105_s.2102,105,s,s2102,human rights,bill
105_s.2126,105,s,s2126,human rights,bill
105_s.2132,105,s,s2132,china|chinese|people's republic of china|hong kong|dalai lama|tibet|human rights,bill
105_s.2137,105,s,s2137,tariff,bill
105_s.2159,105,s,s2159,china|human rights|tariff,bill
105_s.2186,105,s,s2186,human rights,bill
105_s.2212,105,s,s2212,tariff,bill
105_s.2224,105,s,s2224,tariff,bill
105_s.2260,105,s,s2260,taiwan|human rights|tariff,bill
105_s.2281,105,s,s2281,tariff,bill
105_s.2303,105,s,s2303,tariff,bill
105_s.2312,105,s,s2312,china|chinese,bill
105_s.2328,105,s,s2328,china|people's republic of china|tariff,bill
105_s.2334,105,s,s2334,china|chinese|human rights|tariff,bill
105_s.2338,105,s,s2338,tariff,bill
105_s.2362,105,s,s2362,tariff,bill
105_s.2363,105,s,s2363,human rights,bill
105_s.2391,105,s,s2391,tariff,bill
105_s.2399,105,s,s2399,tariff,bill
105_s.2400,105,s,s2400,china|human rights|tariff,bill
105_s.2424,105,s,s2424,tariff,bill
105_s.2430,105,s,s2430,human rights,bill
105_s.2431,105,s,s2431,human rights,bill
105_s.2438,105,s,s2438,tariff,bill
105_s.2439,105,s,s2439,tariff,bill
105_s.2463,105,s,s2463,taiwan,bill
105_s.2484,105,s,s2484,tariff,bill
105_s.2525,105,s,s2525,human rights,bill
105_s.2534,105,s,s2534,tariff,bill
105_s.2567,105,s,s2567,china|prc|people's republic of china|people's liberation army,bill
105_s.2577,105,s,s2577,tariff,bill
105_s.2622,105,s,s2622,tariff,bill
105_s.2653,105,s,s2653,tariff,bill
105_s.2654,105,s,s2654,foreign entities,bill
105_s.con.res.6,105,sconres,sconres6,human rights,concurrent_res
105_s.con.res.15,105,sconres,sconres15,taiwan,concurrent_res
105_s.con.res.18,105,sconres,sconres18,human rights,concurrent_res
105_s.con.res.24,105,sconres,sconres24,human rights,concurrent_res
105_s.con.res.30,105,sconres,sconres30,china|taiwan,concurrent_res
105_s.con.res.31,105,sconres,sconres31,human rights,concurrent_res
105_s.con.res.38,105,sconres,sconres38,china|people's republic of china|beijing|hong kong|human rights,concurrent_res
105_s.con.res.40,105,sconres,sconres40,human rights,concurrent_res
105_s.con.res.41,105,sconres,sconres41,human rights,concurrent_res
105_s.con.res.51,105,sconres,sconres51,hong kong,concurrent_res
105_s.con.res.53,105,sconres,sconres53,taiwan|taipei,concurrent_res
105_s.con.res.57,105,sconres,sconres57,china|chinese|people's republic of china|taiwan|tibet|human rights|tariff,concurrent_res
105_s.con.res.58,105,sconres,sconres58,human rights,concurrent_res
105_s.con.res.59,105,sconres,sconres59,human rights,concurrent_res
105_s.con.res.65,105,sconres,sconres65,human rights,concurrent_res
105_s.con.res.82,105,sconres,sconres82,human rights,concurrent_res
105_s.con.res.85,105,sconres,sconres85,human rights,concurrent_res
105_s.con.res.97,105,sconres,sconres97,human rights,concurrent_res
105_s.con.res.101,105,sconres,sconres101,china|chinese|people's republic of china|human rights,concurrent_res
105_s.con.res.103,105,sconres,sconres103,china|chinese|people's republic of china|beijing|dalai lama|tibet|human rights,concurrent_res
105_s.con.res.107,105,sconres,sconres107,china|people's republic of china|taiwan,concurrent_res
105_s.con.res.116,105,sconres,sconres116,human rights,concurrent_res
105_s.con.res.118,105,sconres,sconres118,human rights,concurrent_res
105_s.con.res.121,105,sconres,sconres121,tariff,concurrent_res
105_s.con.res.122,105,sconres,sconres122,human rights,concurrent_res
105_s.con.res.124,105,sconres,sconres124,tariff,concurrent_res
105_s.con.res.128,105,sconres,sconres128,human rights,concurrent_res
105_s.j.res.31,105,sjres,sjres31,china|people's republic of china,joint_res
105_s.j.res.47,105,sjres,sjres47,human rights,joint_res
105_s.res.19,105,sres,sres19,china|people's republic of china|dalai lama|tibet|human rights,simple_res
105_s.res.75,105,sres,sres75,china,simple_res
105_s.res.105,105,sres,sres105,china|people's republic of china|hong kong|human rights,simple_res
105_s.res.112,105,sres,sres112,human rights,simple_res
105_s.res.114,105,sres,sres114,china|prc|people's republic of china|hong kong|taiwan,simple_res
105_s.res.124,105,sres,sres124,china|people's republic of china,simple_res
105_s.res.125,105,sres,sres125,taiwan|taipei,simple_res
105_s.res.127,105,sres,sres127,china|prc|people's republic of china|tibet|human rights,simple_res
105_s.res.149,105,sres,sres149,china|people's republic of china|taiwan|tibet|human rights,simple_res
105_s.res.187,105,sres,sres187,china|people's republic of china|tibet|human rights,simple_res
105_s.res.212,105,sres,sres212,china|chinese|tibet|human rights,simple_res
105_s.res.227,105,sres,sres227,china|people's republic of china,simple_res
105_s.res.235,105,sres,sres235,human rights,simple_res
105_s.res.236,105,sres,sres236,chinese,simple_res
105_s.res.237,105,sres,sres237,human rights,simple_res
105_s.res.238,105,sres,sres238,china|chinese|dalai lama|tibet|human rights,simple_res
105_s.res.240,105,sres,sres240,human rights,simple_res
105_s.res.242,105,sres,sres242,china|chinese|hong kong|taiwan|tibet|human rights,simple_res
105_s.res.244,105,sres,sres244,china|people's republic of china|human rights,simple_res
105_s.res.252,105,sres,sres252,human rights,simple_res
105_s.res.285,105,sres,sres285,human rights,simple_res
105_s.res.294,105,sres,sres294,human rights,simple_res
105_s.res.298,105,sres,sres298,human rights,simple_res
106_h.con.res.6,106,hconres,hconres6,china|people's republic of china|human rights,concurrent_res
106_h.con.res.13,106,hconres,hconres13,human rights,concurrent_res
106_h.con.res.17,106,hconres,hconres17,human rights,concurrent_res
106_h.con.res.20,106,hconres,hconres20,human rights,concurrent_res
106_h.con.res.22,106,hconres,hconres22,china|people's republic of china|taiwan,concurrent_res
106_h.con.res.28,106,hconres,hconres28,china|people's republic of china|tibet|human rights,concurrent_res
106_h.con.res.32,106,hconres,hconres32,human rights,concurrent_res
106_h.con.res.35,106,hconres,hconres35,human rights,concurrent_res
106_h.con.res.37,106,hconres,hconres37,human rights,concurrent_res
106_h.con.res.43,106,hconres,hconres43,human rights,concurrent_res
106_h.con.res.46,106,hconres,hconres46,human rights,concurrent_res
106_h.con.res.51,106,hconres,hconres51,human rights,concurrent_res
106_h.con.res.53,106,hconres,hconres53,china|chinese|people's republic of china|taiwan,concurrent_res
106_h.con.res.55,106,hconres,hconres55,china|chinese,concurrent_res
106_h.con.res.56,106,hconres,hconres56,china|chinese|people's republic of china|taiwan,concurrent_res
106_h.con.res.59,106,hconres,hconres59,human rights,concurrent_res
106_h.con.res.61,106,hconres,hconres61,chinese|taiwan,concurrent_res
106_h.con.res.67,106,hconres,hconres67,human rights,concurrent_res
106_h.con.res.68,106,hconres,hconres68,human rights|tariff,concurrent_res
106_h.con.res.69,106,hconres,hconres69,human rights,concurrent_res
106_h.con.res.70,106,hconres,hconres70,tariff,concurrent_res
106_h.con.res.75,106,hconres,hconres75,people's liberation army|human rights,concurrent_res
106_h.con.res.80,106,hconres,hconres80,human rights,concurrent_res
106_h.con.res.83,106,hconres,hconres83,human rights,concurrent_res
106_h.con.res.97,106,hconres,hconres97,human rights,concurrent_res
106_h.con.res.102,106,hconres,hconres102,human rights,concurrent_res
106_h.con.res.106,106,hconres,hconres106,china|chinese,concurrent_res
106_h.con.res.116,106,hconres,hconres116,human rights,concurrent_res
106_h.con.res.117,106,hconres,hconres117,human rights,concurrent_res
106_h.con.res.121,106,hconres,hconres121,human rights,concurrent_res
106_h.con.res.128,106,hconres,hconres128,human rights,concurrent_res
106_h.con.res.131,106,hconres,hconres131,human rights,concurrent_res
106_h.con.res.144,106,hconres,hconres144,human rights,concurrent_res
106_h.con.res.156,106,hconres,hconres156,china|tibet|human rights,concurrent_res
106_h.con.res.157,106,hconres,hconres157,china|chinese,concurrent_res
106_h.con.res.161,106,hconres,hconres161,human rights,concurrent_res
106_h.con.res.165,106,hconres,hconres165,human rights,concurrent_res
106_h.con.res.166,106,hconres,hconres166,china|taiwan,concurrent_res
106_h.con.res.169,106,hconres,hconres169,human rights,concurrent_res
106_h.con.res.170,106,hconres,hconres170,human rights,concurrent_res
106_h.con.res.181,106,hconres,hconres181,human rights,concurrent_res
106_h.con.res.183,106,hconres,hconres183,human rights,concurrent_res
106_h.con.res.185,106,hconres,hconres185,human rights,concurrent_res
106_h.con.res.186,106,hconres,hconres186,panama canal,concurrent_res
106_h.con.res.190,106,hconres,hconres190,tariff,concurrent_res
106_h.con.res.200,106,hconres,hconres200,human rights,concurrent_res
106_h.con.res.204,106,hconres,hconres204,human rights,concurrent_res
106_h.con.res.206,106,hconres,hconres206,human rights,concurrent_res
106_h.con.res.209,106,hconres,hconres209,human rights,concurrent_res
106_h.con.res.218,106,hconres,hconres218,china|people's republic of china|human rights,concurrent_res
106_h.con.res.230,106,hconres,hconres230,human rights,concurrent_res
106_h.con.res.231,106,hconres,hconres231,panama canal,concurrent_res
106_h.con.res.233,106,hconres,hconres233,panama canal,concurrent_res
106_h.con.res.238,106,hconres,hconres238,human rights,concurrent_res
106_h.con.res.249,106,hconres,hconres249,china|people's republic of china|xinjiang|uighur|human rights,concurrent_res
106_h.con.res.253,106,hconres,hconres253,human rights,concurrent_res
106_h.con.res.257,106,hconres,hconres257,human rights,concurrent_res
106_h.con.res.258,106,hconres,hconres258,human rights,concurrent_res
106_h.con.res.259,106,hconres,hconres259,human rights,concurrent_res
106_h.con.res.262,106,hconres,hconres262,china|taiwan,concurrent_res
106_h.con.res.265,106,hconres,hconres265,human rights,concurrent_res
106_h.con.res.272,106,hconres,hconres272,china|people's republic of china|taiwan,concurrent_res
106_h.con.res.275,106,hconres,hconres275,human rights,concurrent_res
106_h.con.res.286,106,hconres,hconres286,human rights,concurrent_res
106_h.con.res.290,106,hconres,hconres290,china,concurrent_res
106_h.con.res.292,106,hconres,hconres292,china|people's republic of china|taiwan|human rights,concurrent_res
106_h.con.res.295,106,hconres,hconres295,human rights,concurrent_res
106_h.con.res.297,106,hconres,hconres297,human rights,concurrent_res
106_h.con.res.304,106,hconres,hconres304,human rights,concurrent_res
106_h.con.res.307,106,hconres,hconres307,human rights,concurrent_res
106_h.con.res.308,106,hconres,hconres308,human rights,concurrent_res
106_h.con.res.322,106,hconres,hconres322,human rights,concurrent_res
106_h.con.res.323,106,hconres,hconres323,human rights,concurrent_res
106_h.con.res.328,106,hconres,hconres328,human rights,concurrent_res
106_h.con.res.330,106,hconres,hconres330,china|chinese|people's republic of china|taiwan|human rights|taipei,concurrent_res
106_h.con.res.334,106,hconres,hconres334,china|people's republic of china|taiwan,concurrent_res
106_h.con.res.335,106,hconres,hconres335,china|people's republic of china|taiwan,concurrent_res
106_h.con.res.339,106,hconres,hconres339,human rights,concurrent_res
106_h.con.res.348,106,hconres,hconres348,human rights,concurrent_res
106_h.con.res.350,106,hconres,hconres350,human rights,concurrent_res
106_h.con.res.352,106,hconres,hconres352,human rights,concurrent_res
106_h.con.res.354,106,hconres,hconres354,china|taiwan,concurrent_res
106_h.con.res.356,106,hconres,hconres356,human rights,concurrent_res
106_h.con.res.357,106,hconres,hconres357,china|human rights,concurrent_res
106_h.con.res.361,106,hconres,hconres361,human rights,concurrent_res
106_h.con.res.362,106,hconres,hconres362,human rights,concurrent_res
106_h.con.res.364,106,hconres,hconres364,human rights,concurrent_res
106_h.con.res.378,106,hconres,hconres378,human rights,concurrent_res
106_h.con.res.382,106,hconres,hconres382,human rights,concurrent_res
106_h.con.res.390,106,hconres,hconres390,taiwan,concurrent_res
106_h.con.res.395,106,hconres,hconres395,human rights,concurrent_res
106_h.con.res.397,106,hconres,hconres397,human rights,concurrent_res
106_h.con.res.400,106,hconres,hconres400,human rights,concurrent_res
106_h.con.res.401,106,hconres,hconres401,taiwan|taiwanese,concurrent_res
106_h.con.res.404,106,hconres,hconres404,human rights,concurrent_res
106_h.con.res.410,106,hconres,hconres410,human rights,concurrent_res
106_h.con.res.411,106,hconres,hconres411,human rights,concurrent_res
106_h.con.res.414,106,hconres,hconres414,human rights,concurrent_res
106_h.con.res.425,106,hconres,hconres425,human rights,concurrent_res
106_h.con.res.430,106,hconres,hconres430,human rights,concurrent_res
106_h.con.res.432,106,hconres,hconres432,human rights,concurrent_res
106_h.con.res.433,106,hconres,hconres433,human rights,concurrent_res
106_h.con.res.437,106,hconres,hconres437,human rights,concurrent_res
106_h.j.res.51,106,hjres,hjres51,human rights,joint_res
106_h.j.res.57,106,hjres,hjres57,china|people's republic of china|human rights,joint_res
106_h.j.res.58,106,hjres,hjres58,human rights,joint_res
106_h.j.res.70,106,hjres,hjres70,china|people's republic of china|taiwan,joint_res
106_h.j.res.77,106,hjres,hjres77,panama canal,joint_res
106_h.j.res.99,106,hjres,hjres99,china|human rights,joint_res
106_h.j.res.100,106,hjres,hjres100,human rights,joint_res
106_h.j.res.103,106,hjres,hjres103,china|people's republic of china|human rights,joint_res
106_h.r.46,106,hr,hr46,foreign entities,bill
106_h.r.62,106,hr,hr62,human rights,bill
106_h.r.63,106,hr,hr63,human rights,bill
106_h.r.103,106,hr,hr103,tariff,bill
106_h.r.138,106,hr,hr138,china|chinese|people's republic of china|chinese communist party|human rights,bill
106_h.r.194,106,hr,hr194,tariff,bill
106_h.r.195,106,hr,hr195,tariff,bill
106_h.r.212,106,hr,hr212,human rights,bill
106_h.r.229,106,hr,hr229,human rights,bill
106_h.r.230,106,hr,hr230,human rights,bill
106_h.r.256,106,hr,hr256,human rights|tariff,bill
106_h.r.281,106,hr,hr281,china|people's republic of china,bill
106_h.r.326,106,hr,hr326,human rights|tariff,bill
106_h.r.327,106,hr,hr327,tariff,bill
106_h.r.350,106,hr,hr350,tariff,bill
106_h.r.411,106,hr,hr411,tariff,bill
106_h.r.434,106,hr,hr434,human rights|tariff,bill
106_h.r.435,106,hr,hr435,human rights|tariff,bill
106_h.r.467,106,hr,hr467,tariff,bill
106_h.r.506,106,hr,hr506,tariff,bill
106_h.r.511,106,hr,hr511,tariff,bill
106_h.r.577,106,hr,hr577,china|chinese|people's republic of china|tariff,bill
106_h.r.650,106,hr,hr650,human rights,bill
106_h.r.662,106,hr,hr662,human rights,bill
106_h.r.663,106,hr,hr663,human rights,bill
106_h.r.730,106,hr,hr730,human rights|tariff,bill
106_h.r.732,106,hr,hr732,human rights,bill
106_h.r.772,106,hr,hr772,china|human rights|tariff,bill
106_h.r.810,106,hr,hr810,tariff,bill
106_h.r.817,106,hr,hr817,tariff,bill
106_h.r.825,106,hr,hr825,china|people's republic of china|human rights,bill
106_h.r.833,106,hr,hr833,tariff,bill
106_h.r.842,106,hr,hr842,tariff,bill
106_h.r.850,106,hr,hr850,china,bill
106_h.r.884,106,hr,hr884,china|people's republic of china,bill
106_h.r.895,106,hr,hr895,china|human rights,bill
106_h.r.901,106,hr,hr901,human rights,bill
106_h.r.942,106,hr,hr942,foreign entities,bill
106_h.r.973,106,hr,hr973,taiwan|human rights,bill
106_h.r.975,106,hr,hr975,tariff,bill
106_h.r.984,106,hr,hr984,tariff,bill
106_h.r.1026,106,hr,hr1026,tariff,bill
106_h.r.1050,106,hr,hr1050,human rights,bill
106_h.r.1063,106,hr,hr1063,human rights,bill
106_h.r.1064,106,hr,hr1064,human rights,bill
106_h.r.1095,106,hr,hr1095,human rights,bill
106_h.r.1098,106,hr,hr1098,china|chinese|people's republic of china|people's liberation army,bill
106_h.r.1120,106,hr,hr1120,tariff,bill
106_h.r.1141,106,hr,hr1141,human rights,bill
106_h.r.1152,106,hr,hr1152,human rights|tariff,bill
106_h.r.1164,106,hr,hr1164,human rights|tariff,bill
106_h.r.1166,106,hr,hr1166,human rights|tariff,bill
106_h.r.1180,106,hr,hr1180,tariff,bill
106_h.r.1181,106,hr,hr1181,human rights,bill
106_h.r.1201,106,hr,hr1201,tariff,bill
106_h.r.1211,106,hr,hr1211,china|chinese|taiwan|tibet|human rights,bill
106_h.r.1238,106,hr,hr1238,human rights,bill
106_h.r.1244,106,hr,hr1244,human rights|tariff,bill
106_h.r.1318,106,hr,hr1318,human rights,bill
106_h.r.1356,106,hr,hr1356,human rights,bill
106_h.r.1360,106,hr,hr1360,tariff,bill
106_h.r.1361,106,hr,hr1361,tariff,bill
106_h.r.1373,106,hr,hr1373,human rights,bill
106_h.r.1401,106,hr,hr1401,china|chinese|people's republic of china|people's liberation army|panama canal|tariff,bill
106_h.r.1467,106,hr,hr1467,tariff,bill
106_h.r.1505,106,hr,hr1505,tariff,bill
106_h.r.1554,106,hr,hr1554,tariff,bill
106_h.r.1555,106,hr,hr1555,human rights,bill
106_h.r.1558,106,hr,hr1558,panama canal,bill
106_h.r.1570,106,hr,hr1570,china|people's republic of china,bill
106_h.r.1582,106,hr,hr1582,tariff,bill
106_h.r.1621,106,hr,hr1621,tariff,bill
106_h.r.1625,106,hr,hr1625,human rights,bill
106_h.r.1644,106,hr,hr1644,human rights,bill
106_h.r.1654,106,hr,hr1654,china|chinese|people's republic of china,bill
106_h.r.1658,106,hr,hr1658,tariff,bill
106_h.r.1701,106,hr,hr1701,tariff,bill
106_h.r.1740,106,hr,hr1740,tariff,bill
106_h.r.1794,106,hr,hr1794,taiwan,bill
106_h.r.1801,106,hr,hr1801,panama canal|tariff,bill
106_h.r.1813,106,hr,hr1813,china|hong kong,bill
106_h.r.1833,106,hr,hr1833,tariff,bill
106_h.r.1834,106,hr,hr1834,tariff,bill
106_h.r.1835,106,hr,hr1835,china|people's republic of china|taiwan,bill
106_h.r.1838,106,hr,hr1838,china|taiwan|taiwanese,bill
106_h.r.1849,106,hr,hr1849,human rights,bill
106_h.r.1877,106,hr,hr1877,tariff,bill
106_h.r.1908,106,hr,hr1908,taiwan,bill
106_h.r.1926,106,hr,hr1926,china|chinese,bill
106_h.r.1942,106,hr,hr1942,tariff,bill
106_h.r.1949,106,hr,hr1949,tariff,bill
106_h.r.1951,106,hr,hr1951,tariff,bill
106_h.r.1952,106,hr,hr1952,tariff,bill
106_h.r.1963,106,hr,hr1963,tariff,bill
106_h.r.1993,106,hr,hr1993,tariff,bill
106_h.r.2001,106,hr,hr2001,tariff,bill
106_h.r.2013,106,hr,hr2013,panama canal,bill
106_h.r.2056,106,hr,hr2056,human rights,bill
106_h.r.2064,106,hr,hr2064,tariff,bill
106_h.r.2065,106,hr,hr2065,tariff,bill
106_h.r.2071,106,hr,hr2071,tariff,bill
106_h.r.2072,106,hr,hr2072,tariff,bill
106_h.r.2073,106,hr,hr2073,tariff,bill
106_h.r.2074,106,hr,hr2074,tariff,bill
106_h.r.2075,106,hr,hr2075,tariff,bill
106_h.r.2076,106,hr,hr2076,tariff,bill
106_h.r.2078,106,hr,hr2078,tariff,bill
106_h.r.2098,106,hr,hr2098,tariff,bill
106_h.r.2099,106,hr,hr2099,tariff,bill
106_h.r.2106,106,hr,hr2106,tariff,bill
106_h.r.2109,106,hr,hr2109,human rights,bill
106_h.r.2132,106,hr,hr2132,tariff,bill
106_h.r.2133,106,hr,hr2133,tariff,bill
106_h.r.2134,106,hr,hr2134,tariff,bill
106_h.r.2135,106,hr,hr2135,tariff,bill
106_h.r.2142,106,hr,hr2142,tariff,bill
106_h.r.2143,106,hr,hr2143,tariff,bill
106_h.r.2144,106,hr,hr2144,tariff,bill
106_h.r.2145,106,hr,hr2145,tariff,bill
106_h.r.2146,106,hr,hr2146,tariff,bill
106_h.r.2147,106,hr,hr2147,tariff,bill
106_h.r.2150,106,hr,hr2150,tariff,bill
106_h.r.2151,106,hr,hr2151,tariff,bill
106_h.r.2152,106,hr,hr2152,tariff,bill
106_h.r.2153,106,hr,hr2153,tariff,bill
106_h.r.2154,106,hr,hr2154,tariff,bill
106_h.r.2155,106,hr,hr2155,tariff,bill
106_h.r.2159,106,hr,hr2159,tariff,bill
106_h.r.2160,106,hr,hr2160,tariff,bill
106_h.r.2165,106,hr,hr2165,tariff,bill
106_h.r.2167,106,hr,hr2167,tariff,bill
106_h.r.2168,106,hr,hr2168,tariff,bill
106_h.r.2169,106,hr,hr2169,tariff,bill
106_h.r.2176,106,hr,hr2176,tariff,bill
106_h.r.2186,106,hr,hr2186,tariff,bill
106_h.r.2193,106,hr,hr2193,tariff,bill
106_h.r.2194,106,hr,hr2194,tariff,bill
106_h.r.2196,106,hr,hr2196,tariff,bill
106_h.r.2197,106,hr,hr2197,tariff,bill
106_h.r.2198,106,hr,hr2198,tariff,bill
106_h.r.2207,106,hr,hr2207,tariff,bill
106_h.r.2208,106,hr,hr2208,tariff,bill
106_h.r.2209,106,hr,hr2209,tariff,bill
106_h.r.2210,106,hr,hr2210,tariff,bill
106_h.r.2211,106,hr,hr2211,tariff,bill
106_h.r.2212,106,hr,hr2212,tariff,bill
106_h.r.2213,106,hr,hr2213,tariff,bill
106_h.r.2214,106,hr,hr2214,tariff,bill
106_h.r.2215,106,hr,hr2215,tariff,bill
106_h.r.2216,106,hr,hr2216,tariff,bill
106_h.r.2217,106,hr,hr2217,tariff,bill
106_h.r.2218,106,hr,hr2218,tariff,bill
106_h.r.2219,106,hr,hr2219,tariff,bill
106_h.r.2220,106,hr,hr2220,tariff,bill
106_h.r.2232,106,hr,hr2232,human rights|tariff,bill
106_h.r.2234,106,hr,hr2234,tariff,bill
106_h.r.2244,106,hr,hr2244,china|chinese|panama canal,bill
106_h.r.2269,106,hr,hr2269,human rights,bill
106_h.r.2276,106,hr,hr2276,tariff,bill
106_h.r.2290,106,hr,hr2290,tariff,bill
106_h.r.2297,106,hr,hr2297,tariff,bill
106_h.r.2310,106,hr,hr2310,tariff,bill
106_h.r.2311,106,hr,hr2311,tariff,bill
106_h.r.2312,106,hr,hr2312,tariff,bill
106_h.r.2367,106,hr,hr2367,human rights,bill
106_h.r.2415,106,hr,hr2415,china|hong kong|taiwan|tibet|human rights,bill
106_h.r.2428,106,hr,hr2428,tariff,bill
106_h.r.2472,106,hr,hr2472,tariff,bill
106_h.r.2473,106,hr,hr2473,tariff,bill
106_h.r.2474,106,hr,hr2474,tariff,bill
106_h.r.2475,106,hr,hr2475,tariff,bill
106_h.r.2476,106,hr,hr2476,tariff,bill
106_h.r.2477,106,hr,hr2477,tariff,bill
106_h.r.2478,106,hr,hr2478,tariff,bill
106_h.r.2479,106,hr,hr2479,tariff,bill
106_h.r.2480,106,hr,hr2480,tariff,bill
106_h.r.2481,106,hr,hr2481,tariff,bill
106_h.r.2482,106,hr,hr2482,tariff,bill
106_h.r.2489,106,hr,hr2489,human rights|tariff,bill
106_h.r.2490,106,hr,hr2490,china|chinese|foreign entities,bill
106_h.r.2516,106,hr,hr2516,tariff,bill
106_h.r.2517,106,hr,hr2517,tariff,bill
106_h.r.2518,106,hr,hr2518,tariff,bill
106_h.r.2519,106,hr,hr2519,tariff,bill
106_h.r.2521,106,hr,hr2521,tariff,bill
106_h.r.2522,106,hr,hr2522,tariff,bill
106_h.r.2523,106,hr,hr2523,tariff,bill
106_h.r.2524,106,hr,hr2524,tariff,bill
106_h.r.2525,106,hr,hr2525,tariff,bill
106_h.r.2526,106,hr,hr2526,tariff,bill
106_h.r.2561,106,hr,hr2561,china|taiwan|human rights,bill
106_h.r.2606,106,hr,hr2606,china|people's republic of china|taiwan|tibet|human rights|tariff,bill
106_h.r.2609,106,hr,hr2609,tariff,bill
106_h.r.2612,106,hr,hr2612,tariff,bill
106_h.r.2642,106,hr,hr2642,human rights,bill
106_h.r.2648,106,hr,hr2648,tariff,bill
106_h.r.2670,106,hr,hr2670,china|taiwan|human rights,bill
106_h.r.2714,106,hr,hr2714,tariff,bill
106_h.r.2715,106,hr,hr2715,tariff,bill
106_h.r.2746,106,hr,hr2746,human rights,bill
106_h.r.2809,106,hr,hr2809,human rights,bill
106_h.r.2822,106,hr,hr2822,human rights,bill
106_h.r.2838,106,hr,hr2838,human rights,bill
106_h.r.2895,106,hr,hr2895,human rights,bill
106_h.r.2896,106,hr,hr2896,foreign entities,bill
106_h.r.2906,106,hr,hr2906,human rights,bill
106_h.r.2991,106,hr,hr2991,tariff,bill
106_h.r.2995,106,hr,hr2995,tariff,bill
106_h.r.3046,106,hr,hr3046,human rights,bill
106_h.r.3049,106,hr,hr3049,human rights,bill
106_h.r.3058,106,hr,hr3058,human rights,bill
106_h.r.3138,106,hr,hr3138,tariff,bill
106_h.r.3154,106,hr,hr3154,human rights,bill
106_h.r.3194,106,hr,hr3194,china|hong kong|taiwan|tibet|human rights|tariff,bill
106_h.r.3196,106,hr,hr3196,china|people's republic of china|taiwan|tibet|human rights|tariff,bill
106_h.r.3198,106,hr,hr3198,tariff,bill
106_h.r.3203,106,hr,hr3203,foreign entities,bill
106_h.r.3225,106,hr,hr3225,tariff,bill
106_h.r.3231,106,hr,hr3231,panama canal,bill
106_h.r.3244,106,hr,hr3244,human rights,bill
106_h.r.3252,106,hr,hr3252,tariff,bill
106_h.r.3276,106,hr,hr3276,tariff,bill
106_h.r.3330,106,hr,hr3330,human rights,bill
106_h.r.3366,106,hr,hr3366,tariff,bill
106_h.r.3367,106,hr,hr3367,tariff,bill
106_h.r.3368,106,hr,hr3368,tariff,bill
106_h.r.3369,106,hr,hr3369,tariff,bill
106_h.r.3370,106,hr,hr3370,tariff,bill
106_h.r.3371,106,hr,hr3371,tariff,bill
106_h.r.3393,106,hr,hr3393,tariff,bill
106_h.r.3406,106,hr,hr3406,tariff,bill
106_h.r.3421,106,hr,hr3421,china|taiwan|human rights,bill
106_h.r.3422,106,hr,hr3422,china|people's republic of china|taiwan|tibet|human rights|tariff,bill
106_h.r.3425,106,hr,hr3425,china|people's republic of china|taiwan|human rights,bill
106_h.r.3427,106,hr,hr3427,china|people's republic of china|beijing|shanghai|guangzhou|hong kong|taiwan|tibet|human rights,bill
106_h.r.3452,106,hr,hr3452,panama canal,bill
106_h.r.3474,106,hr,hr3474,tariff,bill
106_h.r.3475,106,hr,hr3475,tariff,bill
106_h.r.3476,106,hr,hr3476,tariff,bill
106_h.r.3541,106,hr,hr3541,tariff,bill
106_h.r.3544,106,hr,hr3544,human rights,bill
106_h.r.3604,106,hr,hr3604,tariff,bill
