Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,House,H.R. 1048,"To amend the Higher Education Act of 1965 to strengthen disclosure requirements relating to foreign gifts and contracts, to prohibit contracts between institutions of higher education and certain foreign entities and countries of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1048,No,"Main concerns are chinese and russian companies sending money to US higher ed institions, but uses them as examlpes and targets any foreign instition",119_h.r.1048
119,Senate,S. 3451,"A bill to authorize the imposition of sanctions with respect to the Houthis, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3451,No,,119_s.3451
119,House,H.R. 1724,To prohibit the use of funds supporting any activities within the Xinjiang Uyghur Autonomous Region of the People's Republic of China.,https://www.congress.gov/bill/119th-congress/house-bill/1724,Yes,,119_h.r.1724
105,Senate,S. 1833,"A bill to suspend temporarily the duty on 1-(4-methoxy-6-methyl-triazin-2-yl)-3-(2-(3,3,3-trifluoropropyl)-phenylsulfonyl)-urea.",https://www.congress.gov/bill/105th-congress/senate-bill/1833,No,,105_s.1833
119,House,H.R. 733,To provide for a review of sanctions with respect to Hong Kong.,https://www.congress.gov/bill/119th-congress/house-bill/733,Yes,*Hong Kong,119_h.r.733
119,Senate,S. 3080,"A bill to amend the Fentanyl Sanctions Act to address nitazene trafficking and to impose sanctions with respect to entities of the People's Republic of China and foreign governments engaged in or contributing to opioid trafficking, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3080,Yes,,119_s.3080
101,House,H.R. 4587,To suspend for a three-year period the duty on composite vials of timolol maleate/pilocarpine hydrochloride solutions and diluent.,https://www.congress.gov/bill/101st-congress/house-bill/4587,No,,101_h.r.4587
112,Senate,S. 2501,A bill to extend the temporary suspension of duty on mixtures of (acetato) pentammine cobalt dinitrate with a polymeric or paraffinic carrier.,https://www.congress.gov/bill/112th-congress/senate-bill/2501,No,,112_s.2501
119,Senate,S. 2342,"An original bill to authorize appropriations for fiscal year 2026 for intelligence and intelligence-related activities of the United States Government, the Intelligence Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2342,No,,119_s.2342
119,Senate,S. 817,"A bill to provide for the imposition of sanctions with respect to forced organ harvesting within the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/817,Yes,,119_s.817
119,Senate,S. 108,"A bill to make members of the Chinese Communist Party and their family members ineligible for F or J visas, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/108,Yes,,119_s.108
119,Senate,S.Res. 52,"A resolution recognizing religious freedom as a fundamental right, expressing support for international religious freedom as a cornerstone of United States foreign policy, and expressing concern over increased threats to and attacks on religious freedom around the world.",https://www.congress.gov/bill/119th-congress/senate-resolution/52,Yes,,119_s.res.52
102,House,H.R. 1807,To extend the existing suspension of duty on Diflunisal.,https://www.congress.gov/bill/102nd-congress/house-bill/1807,No,,102_h.r.1807
119,Senate,S. 2868,"A bill to increase the rate of duty on shrimp originating from India, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2868,No,,119_s.2868
119,House,H.R. 7113,"To redesignate the Congressional Budget Office as the ""China Budget Office"".",https://www.congress.gov/bill/119th-congress/house-bill/7113,Yes,*obviously a joke,119_h.r.7113
119,House,H.R. 3180,"To direct the Secretary of State to seek to enter into negotiations with the Taipei Economic and Cultural Representative Office to rename its office the ""Taiwan Representative Office"", and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3180,Yes,,119_h.r.3180
119,House,H.R. 914,"To amend the Tariff Act of 1930 to provide that required country-of-origin labeling for any agricultural product packaged in a can shall be on the front label or top of such can, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/914,No,,119_h.r.914
119,Senate,S. 1754,A bill to counter the military-civil fusion strategy of the Chinese Communist Party and prevent United States contributions to the development of dual-use technology in China.,https://www.congress.gov/bill/119th-congress/senate-bill/1754,Yes,,119_s.1754
119,House,H.R. 3198,"To create intergovernmental coordination between State, local, Tribal, and territorial jurisdictions, and the Federal Government to combat United States reliance on the People's Republic of China and other covered countries for critical minerals and rare Earth metals, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3198,Yes,,119_h.r.3198
119,Senate,S. 172,A bill to clarify the country of origin of certain articles imported into the United States for purposes of certain trade enforcement actions.,https://www.congress.gov/bill/119th-congress/senate-bill/172,Yes,,119_s.172
119,House,H.R. 1166,"To prohibit the Secretary of Homeland Security from procuring certain foreign-made batteries, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1166,Yes,,119_h.r.1166
119,Senate,S. 2722,"A bill to promote the energy security of Taiwan, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2722,Yes,,119_s.2722
119,House,H.R. 4775,"To ensure small business concerns indirectly owned or controlled by certain foreign entities are ineligible to receive SBIR or STTR awards, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4775,No,,119_h.r.4775
119,Senate,S. 1223,"A bill to amend the Commodity Exchange Act to prohibit interference in United States digital commodity markets by entities organized or established in a foreign adversary, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1223,Yes,,119_s.1223
119,Senate,S. 733,A bill to improve the cooperation between the United States and the authorities of Taiwan with respect to travel and tourism.,https://www.congress.gov/bill/119th-congress/senate-bill/733,Yes,,119_s.733
119,House,H.Res. 717,"Honoring Juan LÃ³pez, a Honduran Catholic leader and human rights advocate murdered in the Tocoa municipality of the Bajo AguÃ¡n region of Honduras and commemorating one year since his assassination.",https://www.congress.gov/bill/119th-congress/house-resolution/717,No,,119_h.res.717
119,Senate,S. 3374,"A bill to amend the Export Control Reform Act of 2018 to prohibit the issuance of licenses for the export, reexport, or in-country transfer of advanced integrated circuits to or in foreign adversaries.",https://www.congress.gov/bill/119th-congress/senate-bill/3374,Yes,,119_s.3374
119,House,H.Res. 515,"Commemorating the 90th birthday of His Holiness the Dalai Lama on July 6, 2025, as ""A Day of Compassion"", and expressing support for the human rights, religious freedom, and cultural and linguistic protection of the Tibetan people.",https://www.congress.gov/bill/119th-congress/house-resolution/515,Yes,,119_h.res.515
119,House,H.Res. 64,Affirming the alliance between the United States and the Republic of Korea.,https://www.congress.gov/bill/119th-congress/house-resolution/64,No,korea is us ally in asia but does not mention china,119_h.res.64
119,Senate,S. 853,"A bill to improve the SBIR and STTR programs under the Small Business Act, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/853,No,,119_s.853
119,House,H.R. 1549,"To require the Secretary of the Treasury to conduct a study and report on the exposure of the United States to the financial sector of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1549,Yes,,119_h.r.1549
119,Senate,S.Res. 356,A resolution requesting information on the United Mexican States' human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/356,No,,119_s.res.356
119,House,H.R. 4522,To provide for working with allies to seek increased compliance by China with certain OECD export credit standards.,https://www.congress.gov/bill/119th-congress/house-bill/4522,Yes,,119_h.r.4522
102,House,H.R. 1859,To make a technical correction with respect to the temporary duty suspension for clomiphene citrate.,https://www.congress.gov/bill/102nd-congress/house-bill/1859,No,,102_h.r.1859
119,Senate,S. 1011,A bill to establish the position of Country China Officer in the Department of State to monitor and counter financing projects around the world that are backed by the People's Republic of China.,https://www.congress.gov/bill/119th-congress/senate-bill/1011,Yes,,119_s.1011
119,Senate,S. 2671,"A bill to amend the Foreign Assistance Act of 1961 to require a section on reproductive rights in the Annual Country Reports on Human Rights Practices, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2671,No,,119_s.2671
119,House,H.R. 6372,To repeal the Human Rights Sanctuary Amendment Act of 2022.,https://www.congress.gov/bill/119th-congress/house-bill/6372,No,,119_h.r.6372
103,Senate,S.Res. 209,A resolution to express the sense of the Senate honoring Mikis Theodorakis.,https://www.congress.gov/bill/103rd-congress/senate-resolution/209,No,,103_s.res.209
110,House,H.R. 4730,To extend the temporary suspension of duty on trifloxysulfuron-sodium technical.,https://www.congress.gov/bill/110th-congress/house-bill/4730,No,,110_h.r.4730
119,Senate,S. 1055,"A bill to amend the Indian Health Care Improvement Act to modify the notification requirement for emergency contract health services for certain beneficiaries, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1055,No,,119_s.1055
102,House,H.R. 3406,Concerning democratic changes and violations of human rights in Zaire.,https://www.congress.gov/bill/102nd-congress/house-bill/3406,No,,102_h.r.3406
119,Senate,S. 2611,"A bill to safeguard the integrity of the Department of State's annual Country Reports on Human Rights Practices, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2611,No,,119_s.2611
119,House,H.R. 4830,"To expand the imposition of sanctions under the Uyghur Human Rights Policy Act of 2020 with respect to human rights abuses in the Xinjiang Uyghur Autonomous Region of the People's Republic of China and to counter the genocidal policies of the Government of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4830,Yes,,119_h.r.4830
119,Senate,S.Res. 39,"A resolution supporting the observation of National Trafficking and Modern Slavery Prevention Month during the period beginning on January 1, 2025, and ending on February 1, 2025, to raise awareness of, and opposition to, human trafficking and modern slavery.",https://www.congress.gov/bill/119th-congress/senate-resolution/39,No,,119_s.res.39
119,Senate,S. 37,"A bill to promote democracy in Venezuela, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/37,No,,119_s.37
116,Senate,S. 4018,"A bill to strengthen the Mutual Defense Treaty between the United States and the Republic of Korea, and for other purposes.",https://www.congress.gov/bill/116th-congress/senate-bill/4018,Yes,,116_s.4018
119,Senate,S. 3158,A bill to amend section 1260H of the William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021 to clarify that the identification of Chinese military companies is not covered by the Administrative Procedure Act.,https://www.congress.gov/bill/119th-congress/senate-bill/3158,No,,119_s.3158
112,Senate,S. 15,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",https://www.congress.gov/bill/112th-congress/senate-bill/15,Yes,,112_s.15
107,House,H.R. 4239,"To extend the temporary suspension of duty on [4R-[3(2S*,3S*),4R*]]-3-[2-Hy-droxy-3-[(3-hydroxy-2-methyl-b enzoyl)amino]-1-oxo-4-phenylbutyl]-5,5-dimethyl-N-[(2-methyl penyl)-methyl]-4-thiazolidine-carboxamide.",https://www.congress.gov/bill/107th-congress/house-bill/4239,No,,107_h.r.4239
115,Senate,S. 1780,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2018, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/1780,No,,115_s.1780
115,Senate,S.Res. 386,"A resolution urging the Government of the Democratic Republic of the Congo to fulfill its agreement to hold credible elections, comply with constitutional limits on presidential terms, and fulfill its constitutional mandate for a democratic transition of power by taking concrete and measurable steps towards holding elections not later than December 2018 as outlined in the existing election calendar, and allowing for freedom of expression and association.",https://www.congress.gov/bill/115th-congress/senate-resolution/386,No,,115_s.res.386
119,House,H.R. 938,To amend the Higher Education Act of 1965 to restrict contracts with foreign countries of concern and foreign entities of concern.,https://www.congress.gov/bill/119th-congress/house-bill/938,Yes,,119_h.r.938
101,House,H.R. 4305,"To extend until January 1, 1994, the existing temporary suspension of duty on 3-Ethylamino-p-cresol.",https://www.congress.gov/bill/101st-congress/house-bill/4305,No,,101_h.r.4305
108,House,H.R. 2534,"To promote human rights, democracy, and the rule of law by providing a process for executive agencies for declassifying on an expedited basis and disclosing certain documents relating to human rights abuses in countries other than the United States.",https://www.congress.gov/bill/108th-congress/house-bill/2534,No,,108_h.r.2534
119,Senate,S.Res. 352,A resolution requesting information on the Republic of South Sudan's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/352,No,,119_s.res.352
119,Senate,S. 761,"A bill to establish the Truth and Healing Commission on Indian Boarding School Policies in the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/761,No,,119_s.761
119,House,H.R. 649,To amend the Richard B. Russell National School Lunch Act to allow schools that participate in the school lunch program under such Act to serve whole milk.,https://www.congress.gov/bill/119th-congress/house-bill/649,No,,119_h.r.649
105,House,H.R. 4358,To amend the Harmonized Tariff Schedule of the United States to provide for equitable duty treatment for certain wool used in making suits.,https://www.congress.gov/bill/105th-congress/house-bill/4358,No,,105_h.r.4358
119,House,H.R. 3122,"To advance United States national interests by prioritizing the protection of internationally recognized human rights and development of the rule of law in relations between the United States and Vietnam, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3122,No,,119_h.r.3122
119,House,H.R. 7121,To prohibit the download or use of a Chinese application on any Federal Government device.,https://www.congress.gov/bill/119th-congress/house-bill/7121,Yes,,119_h.r.7121
119,Senate,S. 1463,"A bill to allow the Secretary of the Interior to enter into memoranda of understanding for the purpose of scientific and technical cooperation in the mapping of critical minerals and rare earth elements, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1463,No,,119_s.1463
111,House,H.Res. 1266,Recognizing the 60th anniversary of the outbreak of the Korean War.,https://www.congress.gov/bill/111th-congress/house-resolution/1266,No,,111_h.res.1266
119,House,H.R. 385,"To identify and combat corruption in countries, to establish a tiered list of countries with respect to levels of corruption by their governments and their efforts to combat such corruption, and to evaluate whether foreign persons engaged in significant corruption should be specially designated nationals under the Global Magnitsky Human Rights Accountability Act.",https://www.congress.gov/bill/119th-congress/house-bill/385,No,,119_h.r.385
119,House,H.R. 1005,"To require public elementary and secondary schools to disclose certain funds received from, or contracts with, a foreign source, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1005,Yes,,119_h.r.1005
106,House,H.R. 901,"To amend the Support for East European Democracy (SEED) Act of 1989 to provide for the transfer of amounts of the Polish-American Enterprise Fund upon the termination of that Enterprise Fund to a private, nonprofit organization located in Poland.",https://www.congress.gov/bill/106th-congress/house-bill/901,No,,106_h.r.901
119,Senate,S. 1165,"A bill to require the United States Trade Representative to regularly monitor industrial subsidies provided by the Government of the People's Republic of China and submit a report on the risks posed by those subsidies, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1165,Yes,,119_s.1165
119,Senate,S. 2146,"A bill to require the United States Executive Director at the International Monetary Fund to advocate for increased transparency with respect to exchange rate policies of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2146,Yes,,119_s.2146
119,Senate,S. 2125,"A bill to require a report on the wealth of the leadership of the Chinese Communist Party, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2125,Yes,,119_s.2125
119,House,H.R. 6576,To restrict the use of foreign adversary LiDAR in the United States.,https://www.congress.gov/bill/119th-congress/house-bill/6576,Yes,,119_h.r.6576
112,House,H.R. 5300,To extend the temporary suspension of duty on certain single yarns of viscose rayon.,https://www.congress.gov/bill/112th-congress/house-bill/5300,No,,112_h.r.5300
106,House,H.R. 2196,"To suspend temporarily the duty on slide fasteners, with chain scoops of base metal die-cast onto strips of textal material.",https://www.congress.gov/bill/106th-congress/house-bill/2196,No,,106_h.r.2196
103,House,H.R. 2897,"To suspend temporarily the duty on the personal effects of participants in, and certain other individuals associated with, the 1994 World Cup soccer games.",https://www.congress.gov/bill/103rd-congress/house-bill/2897,No,,103_h.r.2897
113,House,H.R. 3355,"To increase the competitiveness of American manufacturing by reducing regulatory and other burdens, encouraging greater innovation and investment, and developing a stronger workforce for the twenty-first century, and for other purposes.",https://www.congress.gov/bill/113th-congress/house-bill/3355,No,,113_h.r.3355
119,Senate,S. 197,"A bill to require the Committee on Foreign Investment in the United States to review any purchase or lease of real estate near a military installation or military airspace in the United States by a foreign person connected to or subsidized by the Russian Federation, the People's Republic of China, the Islamic Republic of Iran, or the Democratic People's Republic of Korea, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/197,Yes,,119_s.197
119,House,H.R. 1679,"To direct the Secretary of Commerce, in coordination with the heads of other relevant Federal departments and agencies, to conduct an interagency review of and report to Congress on ways to increase the global competitiveness of the United States in attracting foreign direct investment.",https://www.congress.gov/bill/119th-congress/house-bill/1679,Yes,,119_h.r.1679
104,House,H.R. 1056,"To establish the Commonwealth of Guam, and for other purposes.",https://www.congress.gov/bill/104th-congress/house-bill/1056,No,,104_h.r.1056
119,Senate,S.Res. 121,A resolution establishing the Senate Human Rights Commission.,https://www.congress.gov/bill/119th-congress/senate-resolution/121,No,,119_s.res.121
119,House,H.R. 5329,"To authorize the establishment of a Regional China Officer Program Unit in the Department of State to monitor and assess the global presence of the People's Republic of China and to help United States diplomatic and consular posts abroad address its malign influence and activities, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/5329,Yes,,119_h.r.5329
119,House,H.R. 1507,To prohibit importation of commercially produced fresh citrus fruit originating from the People's Republic of China.,https://www.congress.gov/bill/119th-congress/house-bill/1507,Yes,,119_h.r.1507
119,Senate,S. 1864,"A bill to amend the William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021 to modify the provision relating to public reporting of Chinese military companies, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1864,Yes,,119_s.1864
109,Senate,S. 2317,"A bill to amend the Trade Act of 1974 to require the United States Trade Representative to identify trade enforcement priorities and to take action with respect to priority foreign country trade practices, and for other purposes.",https://www.congress.gov/bill/109th-congress/senate-bill/2317,Yes,,109_s.2317
109,Senate,S. 2963,"A bill to suspend temporarily the duty on formulated products containing mixtures of the active ingredient 2-chloro-n-[[(4-methoxy-6-methyl-1,3,5-triazin-2yl)amino]carbonyl] benzenesulfonamide and application adjuvants.",https://www.congress.gov/bill/109th-congress/senate-bill/2963,No,,109_s.2963
119,House,H.R. 6487,"To prohibit the issuance of certain visas to nationals of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6487,Yes,,119_h.r.6487
119,Senate,S. 868,"A bill to support democracy and the rule of law in Georgia, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/868,No,,119_s.868
119,Senate,S. 2669,A bill to require the Secretary of Defense to develop and implement a strategy to strengthen multilateral deterrence in the Indo-Pacific region.,https://www.congress.gov/bill/119th-congress/senate-bill/2669,Yes,,119_s.2669
119,Senate,S. 488,"A bill to impose sanctions with respect to foreign persons that engage in certain transactions relating to Cuba and to impose sanctions with respect to human rights abuse and corruption in Cuba, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/488,No,,119_s.488
114,House,H.R. 4303,"To provide for the establishment of an accountable and humane border security strategy for the international land borders of the United States, address cultural, economic, ecological, environmental and humanitarian impacts of border security infrastructure, measures, and activities along the international land borders of the United States, and for other purposes.",https://www.congress.gov/bill/114th-congress/house-bill/4303,No,,114_h.r.4303
119,Senate,S. 2048,"A bill to prohibit the purchase of certain securities from covered entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2048,Yes,,119_s.2048
119,Senate,S. 2550,"A bill to provide for international cooperation to secure critical mineral supply chains, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2550,Yes,,119_s.2550
101,Senate,S. 1278,A bill to deny the People's Republic of China most-favored-nation trade treatment.,https://www.congress.gov/bill/101st-congress/senate-bill/1278,Yes,,101_s.1278
119,Senate,S. 618,"A bill to prohibit the purchase or lease of agricultural land in the United States by persons associated with certain foreign governments, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/618,Yes,,119_s.618
119,House,H.R. 4121,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2026, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4121,No,,119_h.r.4121
119,House,H.R. 3197,"To amend the Financial Stability Act of 2010 to establish an Advisory Committee on Economic Fallout From Chinese Military Aggression Towards Taiwan, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3197,Yes,,119_h.r.3197
119,Senate,S. 406,"A bill to authorize an exception to the prohibition on the construction of naval vessels in foreign shipyards, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/406,Yes,,119_s.406
119,House,H.R. 2659,"To ensure the security and integrity of United States critical infrastructure by establishing an interagency task force and requiring a comprehensive report on the targeting of United States critical infrastructure by Peopleâ€™s Republic of China state-sponsored cyber actors, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2659,Yes,,119_h.r.2659
119,House,H.R. 1032,"To prohibit Federal spending on funding research in China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1032,Yes,,119_h.r.1032
115,Senate,S. 2872,"A bill to amend the Congressional Accountability Act of 1995 to reform the procedures provided under such Act for the initiation, investigation, and resolution of claims alleging that employing offices of the legislative branch have violated the rights and protections provided to their employees under such Act, including protections against sexual harassment and discrimination, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/2872,No,,115_s.2872
119,House,H.R. 2029,"To revise sections 552, 1461, and 1462 of title 18, United States Code, and section 305 of the Tariff Act of 1930 (19 U.S.C. 1305), and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2029,No,,119_h.r.2029
114,Senate,S. 3469,A bill to reinstate reporting requirements related to United States-Hong Kong relations.,https://www.congress.gov/bill/114th-congress/senate-bill/3469,Yes,,114_s.3469
118,Senate,S. 2754,"A bill to require the Secretary of Health and Human Services to publish all information in the possession of the Department of Health and Human Services relating to the origin of COVID-19, and for other purposes.",https://www.congress.gov/bill/118th-congress/senate-bill/2754,Yes,,118_s.2754
101,Senate,S. 2944,"An original bill to authorize assistance for fiscal year 1991 activities within a comprehensive Support for East European Democracy (SEED) program to promote political and economic transition in countries of Europe emerging from the tyranny and legacy of communist rule, to authorize appropriations for worldwide Peace Corps activities in fiscal years 1991 and 1992, to amend the Foreign Assistance Act of 1961 to establish a Development Fund for Africa, to authorize further United States contributions to the International Development Association, and for other purposes.",https://www.congress.gov/bill/101st-congress/senate-bill/2944,No,"title IV about china loans, rest of bill unrelated",101_s.2944
119,House,H.R. 2458,"To amend the Secure and Trusted Communications Networks Act of 2019 to prohibit the Federal Communications Commission from granting a license or United States market access for a geostationary orbit satellite system or a nongeostationary orbit satellite system, or an authorization to use an individually licensed earth station or a blanket-licensed earth station, if the license, grant of market access, or authorization would be held or controlled by an entity that produces or provides any covered communications equipment or service or an affiliate of such an entity, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2458,No,,119_h.r.2458
119,Senate,S. 777,"A bill to require the Secretary of Defense and the Secretary of State to monitor efforts by the People's Republic of China to build or buy strategic foreign ports, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/777,Yes,,119_s.777
119,Senate,S. 1883,"A bill to require the executive branch to develop a whole-of-government strategy to disrupt growing cooperation among the People's Republic of China, the Russian Federation, the Islamic Republic of Iran, and the Democratic People's Republic of Korea, which are the foremost adversaries of the United States, and mitigate the risks posed to the United States.",https://www.congress.gov/bill/119th-congress/senate-bill/1883,Yes,,119_s.1883
119,Senate,S. 2424,"A bill to require a report of, and a strategy to combat, arms sales of the Government of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2424,Yes,,119_s.2424
119,House,H.Res. 242,"Providing for consideration of the joint resolution (H.J. Res. 24) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Energy relating to ""Energy Conservation Program: Energy Conservation Standards for Walk-In Coolers and Walk-In Freezers""; providing for consideration of the joint resolution (H.J. Res. 75) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of Energy Efficiency and Renewable Energy, Department of Energy relating to ""Energy Conservation Program: Energy Conservation Standards for Commercial Refrigerators, Freezers, and Refrigerator-Freezers""; and providing for consideration of the bill (H.R. 1048) to amend the Higher Education Act of 1965 to strengthen disclosure requirements relating to foreign gifts and contracts, to prohibit contracts between institutions of higher education and certain foreign entities and countries of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-resolution/242,No,,119_h.res.242
110,House,H.R. 4471,To suspend temporarily the duty on certain acrylic synthetic staple fiber.,https://www.congress.gov/bill/110th-congress/house-bill/4471,No,,110_h.r.4471
119,House,H.R. 6105,"To revoke security clearances for former personnel of the Department of Defense who engage in lobbying activities on behalf of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6105,Yes,,119_h.r.6105
111,Senate,S. 1926,A bill to extend the temporary suspension of duty on compound of strontium chloroapatite-europium.,https://www.congress.gov/bill/111th-congress/senate-bill/1926,No,,111_s.1926
119,House,H.R. 1023,"To amend the Higher Education Act of 1965 to require disclosure of certain foreign investments within endowments, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1023,Yes,,119_h.r.1023
119,Senate,S.Res. 40,A resolution commemorating the 80th anniversary of the liberation of the Auschwitz extermination camp in Nazi-occupied Poland and International Holocaust Remembrance Day.,https://www.congress.gov/bill/119th-congress/senate-resolution/40,No,,119_s.res.40
111,Senate,S. 2087,A bill to suspend temporarily the duty on certain power panels specifically designed for wind turbine generators to transfer electric power to and from a utility power grid at 2100 kW at 600 volts with a nominal full load of 2190 amps.,https://www.congress.gov/bill/111th-congress/senate-bill/2087,No,,111_s.2087
119,House,H.R. 953,To advance United States long-term trade competitiveness and economic leadership in the Indo-Pacific region.,https://www.congress.gov/bill/119th-congress/house-bill/953,Yes,,119_h.r.953
