Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,Senate,S.Res. 540,"A resolution recognizing Human Rights Day on December 10, 2025, and commemorating the 77th anniversary of the Universal Declaration of Human Rights and the Celebration of ""Human Rights Day"".",https://www.congress.gov/bill/119th-congress/senate-resolution/540,No,,119_s.res.540
106,Senate,S. 2143,A bill to suspend temporarily the duty on certain fluoride compounds.,https://www.congress.gov/bill/106th-congress/senate-bill/2143,No,,106_s.2143
105,House,H.Con.Res. 22,"Expressing the sense of the Congress with respect to the discrimination by the German Government against members of minority religious groups, particularly the continued and increasing discrimination by the German Government against performers, entertainers, and other artists from the United States associated with Scientology.",https://www.congress.gov/bill/105th-congress/house-concurrent-resolution/22,No,,105_h.con.res.22
119,House,H.R. 906,"To direct the Federal Communications Commission to publish a list of entities that hold authorizations, licenses, or other grants of authority issued by the Commission and that have certain foreign ownership, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/906,No,,119_h.r.906
119,House,H.Res. 104,Providing amounts for the expenses of the Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party in the One Hundred Nineteenth Congress.,https://www.congress.gov/bill/119th-congress/house-resolution/104,Yes,,119_h.res.104
119,Senate,S. 1979,"A bill to amend the Internal Revenue Code of 1986 to establish a credit for the domestic production of high-performance rare earth magnets, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1979,No,,119_s.1979
109,House,H.R. 2003,To amend the Harmonized Tariff Schedule of the United States to remove the 100 percent tariff imposed on Roquefort cheese.,https://www.congress.gov/bill/109th-congress/house-bill/2003,No,,109_h.r.2003
109,Senate,S. 3260,A bill to suspend temporarily the duty on plastic lamp-holder housings containing sockets.,https://www.congress.gov/bill/109th-congress/senate-bill/3260,No,,109_s.3260
119,House,H.Res. 130,Expressing the sense of the House of Representatives in condemning the Government of the People's Republic of China for its harassment and efforts to intimidate American citizens and other individuals on United States soil with the goal of suppressing speech and narratives the People's Republic of China finds unwelcome.,https://www.congress.gov/bill/119th-congress/house-resolution/130,Yes,,119_h.res.130
119,Senate,S. 2475,A bill to amend the Internal Revenue Code of 1986 to provide rebates to individuals using tariff proceeds.,https://www.congress.gov/bill/119th-congress/senate-bill/2475,No,,119_s.2475
110,House,H.R. 744,"To enhance congressional oversight of Operation Iraqi Freedom by requiring the President to transmit periodically to Congress a consolidated, comprehensive report to detail the terms of completion for Operation Iraqi Freedom and by requiring the President to seek to enter into a multilateral agreement to help provide for the completion of Operation Iraqi Freedom.",https://www.congress.gov/bill/110th-congress/house-bill/744,No,,110_h.r.744
119,House,H.R. 3201,To reauthorize and modify the Belarus Democracy Act of 2004.,https://www.congress.gov/bill/119th-congress/house-bill/3201,No,,119_h.r.3201
119,Senate,S. 3614,"A bill to require any person that maintains an internet website or that sells or distributes a mobile application that is owned, wholly or partially, by a foreign adversary country, by a foreign adversary country-owned-entity, or by a non-state-owned entity located in a foreign adversary country, or that stores and maintains information collected from such website or application in a foreign adversary country, to disclose that fact to any individual who downloads or otherwise uses such website or application.",https://www.congress.gov/bill/119th-congress/senate-bill/3614,No,Same with bill H.R. 4802,119_s.3614
112,Senate,S. 15,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",https://www.congress.gov/bill/112th-congress/senate-bill/15,Yes,,112_s.15
119,Senate,S. 715,"A bill to prohibit certain businesses and persons from purchasing real estate adjacent to covered Federal land in the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/715,Yes,,119_s.715
119,House,H.R. 3225,To reauthorize and modify the Belarus Democracy Act of 2004.,https://www.congress.gov/bill/119th-congress/house-bill/3225,No,,119_h.r.3225
119,House,H.R. 5986,"To authorize the Secretary of Health and Human Services to destroy adulterated, misbranded, or counterfeit tobacco products offered for import.",https://www.congress.gov/bill/119th-congress/house-bill/5986,Yes,,119_h.r.5986
107,House,H.R. 4562,To suspend temporarily the duty on upholstery leather.,https://www.congress.gov/bill/107th-congress/house-bill/4562,No,,107_h.r.4562
119,House,H.R. 692,"To require the United States Executive Director at the International Monetary Fund to advocate for increased transparency with respect to exchange rate policies of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/692,Yes,,119_h.r.692
119,Senate,S. 179,"A bill to amend the Defense Production Act of 1950 to prevent harm and disruption to the United States agriculture industry by protecting against foreign influence over agriculture production and supply chains, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/179,No,,119_s.179
119,Senate,S. 330,"A bill to impose sanctions with respect to persons that operate in a sector of the economy of the People's Republic of China in which the person has engaged in a pattern of significant theft of the intellectual property of a United States person, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/330,Yes,,119_s.330
119,Senate,S. 49,A bill to impose sanctions with respect to police departments in the People's Republic of China and other persons seeking to establish a Chinese police presence in the United States.,https://www.congress.gov/bill/119th-congress/senate-bill/49,Yes,,119_s.49
105,House,H.R. 3150,"To amend title 11 of the United States Code, and for other purposes.",https://www.congress.gov/bill/105th-congress/house-bill/3150,No,,105_h.r.3150
112,Senate,S. 2640,A bill to suspend temporarily the duty on potassium persulfate encapsulated in cellulose acetate butyrate.,https://www.congress.gov/bill/112th-congress/senate-bill/2640,No,,112_s.2640
119,Senate,S. 3566,"A bill to withdraw normal trade relations treatment with respect to the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3566,Yes,,119_s.3566
119,House,H.R. 4360,"To restrict the obligation or expenditure of Federal funds relating to certain Chinese space and scientific activities, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4360,Yes,,119_h.r.4360
119,Senate,S. 951,"A bill to revise sections 552, 1461, and 1462 of title 18, United States Code, and section 305 of the Tariff Act of 1930 (19 U.S.C. 1305), and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/951,No,,119_s.951
111,House,H.Res. 687,Amending the Rules of the House of Representatives to provide greater transparency on earmark requests.,https://www.congress.gov/bill/111th-congress/house-resolution/687,No,,111_h.res.687
114,Senate,S. 3469,A bill to reinstate reporting requirements related to United States-Hong Kong relations.,https://www.congress.gov/bill/114th-congress/senate-bill/3469,Yes,,114_s.3469
119,Senate,S. 1113,"A bill to require the Secretary of the Treasury to conduct a study and prepare a report on the exposure of the United States to the financial sector of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1113,Yes,,119_s.1113
119,House,H.R. 6581,To prohibit public comments from governments and individuals designated as foreign adversaries.,https://www.congress.gov/bill/119th-congress/house-bill/6581,No,same with bill H.R. 4802,119_h.r.6581
119,Senate,S. 1755,A bill to provide for a review of sanctions with respect to Hong Kong.,https://www.congress.gov/bill/119th-congress/senate-bill/1755,Yes,,119_s.1755
119,House,H.R. 509,To decrease dependency on People's Republic of China manufacturing and decrease migration due to lost regional economic opportunities.,https://www.congress.gov/bill/119th-congress/house-bill/509,Yes,,119_h.r.509
117,Senate,S.Res. 538,A resolution expressing support for a second United States-Africa Leaders Summit as an important opportunity to strengthen ties between the United States and African partners and build on areas of mutual interest.,https://www.congress.gov/bill/117th-congress/senate-resolution/538,No,,117_s.res.538
119,House,H.R. 1122,"To control the export to the People's Republic of China of certain technology and intellectual property important to the national interest of the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1122,Yes,,119_h.r.1122
119,Senate,S. 2168,"A bill to amend the Harmonized Tariff Schedule of the United States to increase the rate of duty on unmanned aircraft imported from the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2168,Yes,,119_s.2168
119,Senate,S. 244,"A bill to direct the Secretary of Commerce, acting through the Assistant Secretary of Commerce for Communications and Information, to conduct a study of the national security risks posed by consumer routers, modems, and devices that combine a modem and router, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/244,No,,119_s.244
101,Senate,S. 2944,"An original bill to authorize assistance for fiscal year 1991 activities within a comprehensive Support for East European Democracy (SEED) program to promote political and economic transition in countries of Europe emerging from the tyranny and legacy of communist rule, to authorize appropriations for worldwide Peace Corps activities in fiscal years 1991 and 1992, to amend the Foreign Assistance Act of 1961 to establish a Development Fund for Africa, to authorize further United States contributions to the International Development Association, and for other purposes.",https://www.congress.gov/bill/101st-congress/senate-bill/2944,No,,101_s.2944
119,House,H.R. 2349,"To designate residents of the Xinjiang Uyghur Autonomous Region as Priority 2 refugees of special humanitarian concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2349,Yes,,119_h.r.2349
119,Senate,S.Res. 61,A resolution expressing support for the continued value of arms control agreements and negotiated constraints on Russian and Chinese strategic nuclear forces.,https://www.congress.gov/bill/119th-congress/senate-resolution/61,Yes,,119_s.res.61
119,House,H.R. 1713,"To amend the Defense Production Act of 1950 to include the Secretary of Agriculture as a member of the Committee on Foreign Investment in the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1713,No,,119_h.r.1713
119,House,H.R. 5180,To amend the National Defense Authorization Act for Fiscal Year 2000 to modify and extend the annual report on military and security developments involving the People's Republic of China.,https://www.congress.gov/bill/119th-congress/house-bill/5180,Yes,,119_h.r.5180
119,Senate,S. 2268,"A bill to amend the Defense Production Act of 1950 to include the Secretary of Agriculture as a member of the Committee on Foreign Investment in the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2268,No,,119_s.2268
101,Senate,S. 803,"A bill to temporarily suspend the duty on 4,4'-isopropylidenedicyclohexanol.",https://www.congress.gov/bill/101st-congress/senate-bill/803,No,,101_s.803
119,House,H.R. 5244,To provide for the authorities of the Secretary of State.,https://www.congress.gov/bill/119th-congress/house-bill/5244,No,,119_h.r.5244
119,House,H.R. 4335,"To provide authority to enhance security assistance with countries that are engaged in regional security cooperation efforts in the Middle East and North Africa, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4335,No,,119_h.r.4335
119,House,H.R. 3292,"To require the publication of a detailed justification with respect to certain tariff modifications, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3292,No,,119_h.r.3292
107,House,H.R. 4463,To provide for the liquidation or reliquidation of certain entries.,https://www.congress.gov/bill/107th-congress/house-bill/4463,No,,107_h.r.4463
119,House,H.R. 1184,"To require that a State be ineligible to receive funds under certain Federal programs unless the State has in effect a State law restricting the purchase of agricultural land by certain foreign persons, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1184,Yes,,119_h.r.1184
119,House,H.R. 3563,"To improve defense cooperation between the United States and Taiwan, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3563,Yes,,119_h.r.3563
119,House,H.R. 252,"To amend title 46, United States Code, to prohibit certain contracts for port operations and management, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/252,Yes,,119_h.r.252
119,House,H.R. 1716,"To deter Chinese aggression towards Taiwan by requiring the Secretary of the Treasury to publish a report on financial institutions and accounts connected to senior officials of the People's Republic of China, to restrict financial services for certain immediate family of such officials, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1716,Yes,,119_h.r.1716
119,Senate,S. 731,"A bill to prohibit conflicts of interest among consulting firms that simultaneously contract with China or other covered foreign entities and the United States Government, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/731,Yes,,119_s.731
119,Senate,S. 176,"A bill to direct the President to take such actions as may be necessary to prohibit the purchase of public or private real estate located in the United States by citizens and entities of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/176,Yes,,119_s.176
119,Senate,S. 680,A bill to prohibit funding for the Montreal Protocol on Substances that Deplete the Ozone Layer and the United Nations Framework Convention on Climate Change until China is no longer defined as a developing country.,https://www.congress.gov/bill/119th-congress/senate-bill/680,Yes,,119_s.680
119,House,H.R. 386,"To require the United States Governor of, and the United States Executive Director at, the International Monetary Fund to oppose an increase in the weight of the Chinese renminbi in the Special Drawing Rights basket of the Fund, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/386,Yes,,119_h.r.386
119,Senate,S.Res. 54,A resolution expressing the vital importance of the Panama Canal to the United States.,https://www.congress.gov/bill/119th-congress/senate-resolution/54,No,,119_s.res.54
119,House,H.R. 3982,"To establish a Tariff Response and Damages to Exports fund, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3982,No,,119_h.r.3982
119,House,H.R. 6447,"To impose sanctions with respect to persons that operate in a sector of the economy of the People's Republic of China in which the person has engaged in a pattern of significant theft of the intellectual property of a United States person, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6447,Yes,,119_h.r.6447
119,Senate,S. 1185,"A bill to amend section 321 of the Tariff Act of 1930 to enhance transparency with respect to shipments seeking an administrative exemption from duties for low-value entries, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1185,No,,119_s.1185
119,House,H.R. 6496,"To require the Secretary of Agriculture to establish a program to make direct payments to certain specialty crop growers or wine producers who experience certain losses due to increased tariff burdens, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6496,No,,119_h.r.6496
118,Senate,S. 2754,"A bill to require the Secretary of Health and Human Services to publish all information in the possession of the Department of Health and Human Services relating to the origin of COVID-19, and for other purposes.",https://www.congress.gov/bill/118th-congress/senate-bill/2754,Yes,,118_s.2754
119,House,H.R. 1615,"To amend the Export-Import Bank Act of 1945 to exclude certain financing from the calculation of the default rate for purposes of determining when the lending cap under such Act applies, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1615,Yes,,119_h.r.1615
119,House,H.R. 2969,"To allow the Secretary of the Interior to enter into memoranda of understanding for the purpose of scientific and technical cooperation in the mapping of critical minerals and rare earth elements, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2969,No,,119_h.r.2969
119,House,H.R. 3461,"To require the inclusion of the Ministry of Public Security's Institute of Forensic Science of China on the entity list maintained by the Bureau of Industry and Security of the Department of Commerce, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3461,Yes,,119_h.r.3461
119,House,H.R. 1920,"To amend the Agricultural Foreign Investment Disclosure Act of 1978 to strengthen oversight over foreign investment in the United States agricultural industry, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1920,No,same with bill H.R. 4802,119_h.r.1920
119,Senate,S. 2574,"A bill to prohibit certain persons from purchasing agricultural land in the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2574,No,same with bill H.R. 4802,119_s.2574
112,House,H.R. 5173,"To suspend temporarily the duty on women's belts of leather or composition leather, each valued $7.00 or higher.",https://www.congress.gov/bill/112th-congress/house-bill/5173,No,,112_h.r.5173
119,Senate,S. 776,"A bill to provide the President with authority to enter into a comprehensive trade agreement with the United Kingdom, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/776,No,,119_s.776
119,House,H.Res. 937,"Condemning the Government of Ethiopia for actions that threaten regional stability, violate fundamental human rights, and undermine the strategic interests of the United States in the Horn of Africa.",https://www.congress.gov/bill/119th-congress/house-resolution/937,No,,119_h.res.937
119,Senate,S.Res. 339,"A resolution condemning Nicolas Maduro and the Venezuelan regime's continued human rights abuses, political repression, and dismantling of democratic institutions, and recognizing the resilience of the Venezuelan democratic opposition under the leadership of Maria Corina Machado and Edmundo Gonzalez.",https://www.congress.gov/bill/119th-congress/senate-resolution/339,No,,119_s.res.339
106,House,H.R. 2064,To suspend temporarily the duty on instant print film.,https://www.congress.gov/bill/106th-congress/house-bill/2064,No,,106_h.r.2064
119,House,H.Res. 689,"Expressing the opposition of the House of Representatives to the Chinese Communist Party's ""stolen valor"" historical revisionism with regards to Allied Victory in Asia, commemorating the contributions made by the Republic of China to Allied Victory, and acknowledging the postwar contributions of the Government of Japan to peace and stability in the Indo-Pacific.",https://www.congress.gov/bill/119th-congress/house-resolution/689,Yes,,119_h.res.689
