Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
119,Senate,S. 3069,A bill to amend the Consumer Product Safety Act to protect Americans from harmful CCP products.,https://www.congress.gov/bill/119th-congress/senate-bill/3069,Yes,,119_s.3069
119,House,H.R. 2914,"To provide for the imposition of sanctions relating to the People's Republic of China and support for Russian invasion of Ukraine, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2914,Yes,,119_h.r.2914
119,Senate,S. 1360,"A bill to require an annual report on United States portfolio investments in the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1360,Yes,,119_s.1360
119,House,H.R. 40,"To address the fundamental injustice, cruelty, brutality, and inhumanity of slavery in the United States and the 13 American colonies between 1619 and 1865 and to establish a commission to study and consider a national apology and proposal for reparations for the institution of slavery, its subsequent de jure and de facto racial and economic discrimination against African Americans, and the impact of these forces on living African Americans, to make recommendations to the Congress on appropriate remedies, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/40,No,,119_h.r.40
119,Senate,S.Res. 463,"A resolution expressing condemnation of the Chinese Communist Party's persecution of religious minority groups, including Christians, Muslims, and Buddhists and the detention of Pastor ""Ezra"" Jin Mingri and leaders of the Zion Church, and reaffirming the United States' global commitment to promote religious freedom and tolerance.",https://www.congress.gov/bill/119th-congress/senate-resolution/463,Yes,,119_s.res.463
119,Senate,S. 618,"A bill to prohibit the purchase or lease of agricultural land in the United States by persons associated with certain foreign governments, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/618,No,China is a big part of it but multiple countries were mentioned.,119_s.618
119,Senate,S. 1359,"A bill to prohibit securities investments that finance certain companies of the People's Republic of China and to expand the Non-Specially Designated Nationals Chinese Military-Industrial Complex Companies List of the Office of Foreign Assets Control, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1359,Yes,,119_s.1359
119,House,H.R. 6624,"To restrict the export to foreign entities of concern of United States intellectual property and sensitive information related to synthetic biology, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6624,Yes,,119_h.r.6624
104,House,H.R. 3499,To temporarily suspend the duty on certain lead fuel test assemblies.,https://www.congress.gov/bill/104th-congress/house-bill/3499,No,,104_h.r.3499
101,Senate,S. 1278,A bill to deny the People's Republic of China most-favored-nation trade treatment.,https://www.congress.gov/bill/101st-congress/senate-bill/1278,Yes,,101_s.1278
119,Senate,S. 418,"A bill to prohibit contracts between certain foreign entities and institutions of higher education conducting Department of Defense-funded research and to impose post-employment restrictions for participants in certain research funded by the Department, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/418,Yes,,119_s.418
119,Senate,S. 1824,"A bill to improve defense cooperation between the United States and Taiwan, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1824,Yes,,119_s.1824
119,House,H.R. 385,"To identify and combat corruption in countries, to establish a tiered list of countries with respect to levels of corruption by their governments and their efforts to combat such corruption, and to evaluate whether foreign persons engaged in significant corruption should be specially designated nationals under the Global Magnitsky Human Rights Accountability Act.",https://www.congress.gov/bill/119th-congress/house-bill/385,No,,119_h.r.385
119,Senate,S. 1055,"A bill to amend the Indian Health Care Improvement Act to modify the notification requirement for emergency contract health services for certain beneficiaries, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1055,No,,119_s.1055
119,Senate,S. 1011,A bill to establish the position of Country China Officer in the Department of State to monitor and counter financing projects around the world that are backed by the People's Republic of China.,https://www.congress.gov/bill/119th-congress/senate-bill/1011,Yes,,119_s.1011
110,House,H.R. 2705,"To amend the Compact of Free Association Amendments Act of 2003, and for other purposes.",https://www.congress.gov/bill/110th-congress/house-bill/2705,No,,110_h.r.2705
119,Senate,S.Res. 352,A resolution requesting information on the Republic of South Sudan's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/352,No,,119_s.res.352
119,House,H.R. 1968,"Making further continuing appropriations and other extensions for the fiscal year ending September 30, 2025, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1968,No,,119_h.r.1968
119,House,H.R. 3904,"To amend the Harmonized Tariff Schedule of the United States to modify temporarily certain rates of duty for bicycle assembly and manufacturing parts, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3904,No,,119_h.r.3904
102,House,H.R. 5372,"To suspend until January 1, 1995, the duty on cyclohexylisocyanate.",https://www.congress.gov/bill/102nd-congress/house-bill/5372,No,,102_h.r.5372
110,Senate,S. 3357,A bill to extend the temporary suspension of duty on certain rayon staple fibers.,https://www.congress.gov/bill/110th-congress/senate-bill/3357,No,,110_s.3357
119,House,H.R. 2393,To place a duty on imported Australian Wagyu beef and to establish a reciprocal trade agreement between the United States and Australia as it concerns wagyu beef.,https://www.congress.gov/bill/119th-congress/house-bill/2393,No,,119_h.r.2393
119,House,H.Con.Res. 62,Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to unveil the statue of Barbara Rose Johns.,https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/62,No,,119_h.con.res.62
119,Senate,S. 1478,"A bill to provide the United States Government with additional tools to deter state and non-state actors from wrongfully detaining United States nationals for political leverage, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1478,No,,119_s.1478
119,House,H.R. 914,"To amend the Tariff Act of 1930 to provide that required country-of-origin labeling for any agricultural product packaged in a can shall be on the front label or top of such can, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/914,No,,119_h.r.914
109,Senate,S. 2317,"A bill to amend the Trade Act of 1974 to require the United States Trade Representative to identify trade enforcement priorities and to take action with respect to priority foreign country trade practices, and for other purposes.",https://www.congress.gov/bill/109th-congress/senate-bill/2317,No,,109_s.2317
105,House,H.R. 4358,To amend the Harmonized Tariff Schedule of the United States to provide for equitable duty treatment for certain wool used in making suits.,https://www.congress.gov/bill/105th-congress/house-bill/4358,No,,105_h.r.4358
119,House,H.R. 6061,"To prohibit the use of the Exchange Stabilization Fund of the Department of the Treasury to bail out Argentina's financial markets, and to instead use that funding to provide for a farmer tariff relief package.",https://www.congress.gov/bill/119th-congress/house-bill/6061,No,,119_h.r.6061
117,Senate,S.Res. 538,A resolution expressing support for a second United States-Africa Leaders Summit as an important opportunity to strengthen ties between the United States and African partners and build on areas of mutual interest.,https://www.congress.gov/bill/117th-congress/senate-resolution/538,No,,117_s.res.538
109,House,H.R. 1890,To suspend temporarily the duty on Propiconazole.,https://www.congress.gov/bill/109th-congress/house-bill/1890,No,,109_h.r.1890
116,Senate,S. 4018,"A bill to strengthen the Mutual Defense Treaty between the United States and the Republic of Korea, and for other purposes.",https://www.congress.gov/bill/116th-congress/senate-bill/4018,No,,116_s.4018
109,House,H.R. 2225,To suspend temporarily the duty on Bayderm Bottom DLV.,https://www.congress.gov/bill/109th-congress/house-bill/2225,No,,109_h.r.2225
119,Senate,S. 108,"A bill to make members of the Chinese Communist Party and their family members ineligible for F or J visas, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/108,Yes,,119_s.108
119,Senate,S. 3148,"A bill to authorize the Secretary of Health and Human Services to destroy adulterated, misbranded, or counterfeit tobacco products offered for import.",https://www.congress.gov/bill/119th-congress/senate-bill/3148,Yes,,119_s.3148
119,House,H.R. 4830,"To expand the imposition of sanctions under the Uyghur Human Rights Policy Act of 2020 with respect to human rights abuses in the Xinjiang Uyghur Autonomous Region of the People's Republic of China and to counter the genocidal policies of the Government of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4830,Yes,,119_h.r.4830
119,House,H.R. 3198,"To create intergovernmental coordination between State, local, Tribal, and territorial jurisdictions, and the Federal Government to combat United States reliance on the People's Republic of China and other covered countries for critical minerals and rare Earth metals, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3198,Yes,,119_h.r.3198
112,Senate,S. 2501,A bill to extend the temporary suspension of duty on mixtures of (acetato) pentammine cobalt dinitrate with a polymeric or paraffinic carrier.,https://www.congress.gov/bill/112th-congress/senate-bill/2501,No,,112_s.2501
119,Senate,S. 817,"A bill to provide for the imposition of sanctions with respect to forced organ harvesting within the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/817,Yes,,119_s.817
119,House,H.R. 33,To amend the Internal Revenue Code of 1986 to provide special rules for the taxation of certain residents of Taiwan with income from sources within the United States.,https://www.congress.gov/bill/119th-congress/house-bill/33,Yes,,119_h.r.33
112,House,H.R. 5363,To suspend temporarily the duty on 4-(1-Ethoxyethoxy) styrene-4- (t-butylcarbonyloxy) styrene-4-hydroxystyrene copolymer.,https://www.congress.gov/bill/112th-congress/house-bill/5363,No,,112_h.r.5363
119,House,H.Con.Res. 65,Commending State and local governments for championing reproductive rights as human rights.,https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/65,No,,119_h.con.res.65
119,House,H.R. 36,"To counter the influence of the Chinese Communist Party, the Iranian Regime, and the Russian Federation in the nation of Georgia.",https://www.congress.gov/bill/119th-congress/house-bill/36,Yes,,119_h.r.36
119,Senate,S. 733,A bill to improve the cooperation between the United States and the authorities of Taiwan with respect to travel and tourism.,https://www.congress.gov/bill/119th-congress/senate-bill/733,Yes,,119_s.733
113,House,H.R. 1505,"To ensure that the courts of the United States may provide an impartial forum for claims brought by United States citizens and others against any railroad organized as a separate legal entity, arising from the deportation of United States citizens and others to Nazi concentration camps on trains owned or operated by such railroad, and by the heirs and survivors of such persons, and for other purposes.",https://www.congress.gov/bill/113th-congress/house-bill/1505,No,,113_h.r.1505
101,Senate,S. 2944,"An original bill to authorize assistance for fiscal year 1991 activities within a comprehensive Support for East European Democracy (SEED) program to promote political and economic transition in countries of Europe emerging from the tyranny and legacy of communist rule, to authorize appropriations for worldwide Peace Corps activities in fiscal years 1991 and 1992, to amend the Foreign Assistance Act of 1961 to establish a Development Fund for Africa, to authorize further United States contributions to the International Development Association, and for other purposes.",https://www.congress.gov/bill/101st-congress/senate-bill/2944,No,,101_s.2944
109,House,H.Res. 1001,Providing for earmarking reform in the House of Representatives.,https://www.congress.gov/bill/109th-congress/house-resolution/1001,No,,109_h.res.1001
119,House,H.R. 2113,"To require agencies to use the term ""Taiwan"" instead of ""Chinese Taipei"", and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2113,Yes,,119_h.r.2113
119,Senate,S. 1778,"A bill to direct the Attorney General to prepare a report on the Department of Justice activities related to countering Chinese national security threats, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1778,Yes,,119_s.1778
119,Senate,S. 1694,"A bill to establish the Department of Homeland Security funding restrictions on institutions of higher education that have a relationship with Confucius Institutes, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1694,Yes,,119_s.1694
119,House,H.R. 2047,"To require a study on the manner and extent to which the tariff rates assessed by the United States on imports are regressive or demonstrate a gender bias, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2047,No,,119_h.r.2047
119,Senate,S. 860,"A bill to modify the information about countries exporting methamphetamine that is included in the annual International Narcotics Control Strategy Report, to require a report to Congress on the seizure and production of certain illicit drugs, to impose sanctions with respect to the production and trafficking into the United States, of synthetic opioids, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/860,No,,119_s.860
111,Senate,S. 2087,A bill to suspend temporarily the duty on certain power panels specifically designed for wind turbine generators to transfer electric power to and from a utility power grid at 2100 kW at 600 volts with a nominal full load of 2190 amps.,https://www.congress.gov/bill/111th-congress/senate-bill/2087,No,,111_s.2087
110,House,H.R. 5389,To extend the temporary suspension of duty on o-tert-Butylcyclohexanol.,https://www.congress.gov/bill/110th-congress/house-bill/5389,No,,110_h.r.5389
119,Senate,S. 37,"A bill to promote democracy in Venezuela, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/37,No,,119_s.37
115,Senate,S. 1780,"An original bill making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2018, and for other purposes.",https://www.congress.gov/bill/115th-congress/senate-bill/1780,No,,115_s.1780
102,House,H.R. 1859,To make a technical correction with respect to the temporary duty suspension for clomiphene citrate.,https://www.congress.gov/bill/102nd-congress/house-bill/1859,No,,102_h.r.1859
119,Senate,S.Res. 354,A resolution requesting information on the Republic of Panama's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/354,No,,119_s.res.354
119,House,H.R. 2917,"To track taxpayer dollars sent to adversarial countries and foreign entities of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2917,No,,119_h.r.2917
112,House,H.Res. 698,Recognizing the significance of the 30th anniversary of Vincent Chin's death.,https://www.congress.gov/bill/112th-congress/house-resolution/698,No,,112_h.res.698
119,House,H.R. 1848,"To authorize the imposition of sanctions with respect to the Houthis, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1848,No,,119_h.r.1848
119,Senate,S. 2259,"A bill to prohibit the operation on property of the Department of Defense of certain vehicles designed, developed, manufactured, or supplied by persons owned by, controlled by, or subject to the jurisdiction of a foreign entity of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2259,No,,119_s.2259
119,House,H.R. 1048,"To amend the Higher Education Act of 1965 to strengthen disclosure requirements relating to foreign gifts and contracts, to prohibit contracts between institutions of higher education and certain foreign entities and countries of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1048,No,,119_h.r.1048
119,Senate,S. 2611,"A bill to safeguard the integrity of the Department of State's annual Country Reports on Human Rights Practices, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2611,No,,119_s.2611
103,House,H.R. 2452,Relating to the tariff treatment of certain agglomerated cork products.,https://www.congress.gov/bill/103rd-congress/house-bill/2452,No,,103_h.r.2452
119,House,H.R. 747,"To impose sanctions with respect to Chinese producers of synthetic opioids and opioid precursors, to hold Chinese officials accountable for the spread of illicit fentanyl, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/747,Yes,,119_h.r.747
119,Senate,S. 2550,"A bill to provide for international cooperation to secure critical mineral supply chains, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2550,No,,119_s.2550
119,Senate,S. 2669,A bill to require the Secretary of Defense to develop and implement a strategy to strengthen multilateral deterrence in the Indo-Pacific region.,https://www.congress.gov/bill/119th-congress/senate-bill/2669,No,,119_s.2669
119,Senate,S. 2146,"A bill to require the United States Executive Director at the International Monetary Fund to advocate for increased transparency with respect to exchange rate policies of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2146,Yes,,119_s.2146
119,House,H.R. 1081,"To prohibit certain business concerns from receiving assistance from the Small Business Administration, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1081,Yes,,119_h.r.1081
118,Senate,S. 2754,"A bill to require the Secretary of Health and Human Services to publish all information in the possession of the Department of Health and Human Services relating to the origin of COVID-19, and for other purposes.",https://www.congress.gov/bill/118th-congress/senate-bill/2754,No,,118_s.2754
105,House,H.R. 2432,To provide relief for domestic producers of tailored wool apparel from increased imports of such apparel from Canada.,https://www.congress.gov/bill/105th-congress/house-bill/2432,No,,105_h.r.2432
119,House,H.R. 5303,"To encourage and support the Department of State's diplomatic advocacy efforts on behalf of Gao Zhisheng and other political prisoners in the People's Republic of China, including in Hong Kong, and globally.",https://www.congress.gov/bill/119th-congress/house-bill/5303,Yes,,119_h.r.5303
119,Senate,S.Res. 52,"A resolution recognizing religious freedom as a fundamental right, expressing support for international religious freedom as a cornerstone of United States foreign policy, and expressing concern over increased threats to and attacks on religious freedom around the world.",https://www.congress.gov/bill/119th-congress/senate-resolution/52,No,,119_s.res.52
119,Senate,S. 450,"A bill to prohibit the Secretary of Homeland Security from procuring certain foreign-made batteries, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/450,No,,119_s.450
104,House,H.R. 3698,To reduce violent crime by juvenile offenders.,https://www.congress.gov/bill/104th-congress/house-bill/3698,No,,104_h.r.3698
119,House,H.R. 1134,"To direct the Secretary of State to avoid or minimize the acquisition or lease of a consular or diplomatic post built or owned by an entity owned or controlled by the Government of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1134,Yes,,119_h.r.1134
114,Senate,S. 3469,A bill to reinstate reporting requirements related to United States-Hong Kong relations.,https://www.congress.gov/bill/114th-congress/senate-bill/3469,Yes,,114_s.3469
119,House,H.R. 1540,"To provide for the imposition of sanctions with respect to forced organ harvesting within the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1540,Yes,,119_h.r.1540
119,Senate,S. 1216,"A bill to support Taiwan's international space, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1216,Yes,,119_s.1216
119,Senate,S. 3655,"A bill to require the President to remove the extension of certain privileges, exemptions, and immunities to the Hong Kong Economic and Trade Offices if Hong Kong no longer enjoys a high degree of autonomy from the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3655,Yes,,119_s.3655
119,House,H.R. 7121,To prohibit the download or use of a Chinese application on any Federal Government device.,https://www.congress.gov/bill/119th-congress/house-bill/7121,Yes,,119_h.r.7121
110,House,H.R. 4471,To suspend temporarily the duty on certain acrylic synthetic staple fiber.,https://www.congress.gov/bill/110th-congress/house-bill/4471,No,,110_h.r.4471
119,Senate,S. 3208,"A bill to codify the Six Assurances to Taiwan, provide congressional review of the Six Assurances, protect Taiwan from coercion, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3208,Yes,,119_s.3208
119,Senate,S. 2868,"A bill to increase the rate of duty on shrimp originating from India, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2868,No,,119_s.2868
119,House,H.Res. 232,Calling on the Government of Panama to expel officials and interests of the People's Republic of China and terminate Chinese management of key Panamanian ports.,https://www.congress.gov/bill/119th-congress/house-resolution/232,Yes,,119_h.res.232
119,House,H.R. 1438,"To prohibit the purchase or lease of agricultural land in the United States by persons associated with certain foreign governments, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1438,Yes,,119_h.r.1438
119,House,H.R. 4781,"To amend the FAST Act to add activities relating to the extraction, recovery, or processing of certain materials to the definition of a critical project, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4781,No,,119_h.r.4781
119,House,H.R. 1235,"To establish the Federal Infrastructure Bank to facilitate investment in, and the long-term financing of, economically viable United States infrastructure projects that provide a public benefit, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1235,No,,119_h.r.1235
119,Senate,S.Res. 350,"A resolution recognizing widespread decades-long human rights abuses in Eritrea, including indefinite imprisonment, inhumane prison conditions, and the absence of democratic institutions, and expressing support for the rights and freedom of the Eritrean people.",https://www.congress.gov/bill/119th-congress/senate-resolution/350,No,,119_s.res.350
107,House,H.R. 4239,"To extend the temporary suspension of duty on [4R-[3(2S*,3S*),4R*]]-3-[2-Hy-droxy-3-[(3-hydroxy-2-methyl-b enzoyl)amino]-1-oxo-4-phenylbutyl]-5,5-dimethyl-N-[(2-methyl penyl)-methyl]-4-thiazolidine-carboxamide.",https://www.congress.gov/bill/107th-congress/house-bill/4239,No,,107_h.r.4239
119,Senate,S. 868,"A bill to support democracy and the rule of law in Georgia, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/868,No,,119_s.868
119,Senate,S. 2502,"A bill to deny entry into the United States of current or former government officials engaged in the forced repatriation of Uyghurs and other designated aliens to the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2502,Yes,,119_s.2502
119,House,H.R. 6151,"To impose sanctions with respect to foreign persons responsible for violations of the human rights of lesbian, gay, bisexual, transgender, queer, and intersex (LGBTQI) individuals, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6151,No,,119_h.r.6151
111,House,H.Con.Res. 318,Supporting the ideals and objectives of the United Nations Millennium Declaration and related Millennium Development Goals and calling on the President to ensure the United States contributes meaningfully to the achievement of the Millennium Development Goals by the year 2015.,https://www.congress.gov/bill/111th-congress/house-concurrent-resolution/318,No,,111_h.con.res.318
