Congress,Chamber,Bill #,Title,Link,Label,Notes,con_legis_num
106,House,H.R. 5469,To provide for review in the Court of International Trade of certain determinations of binational panels under the North American Free Trade Agreement.,https://www.congress.gov/bill/106th-congress/house-bill/5469,No,,106_h.r.5469
119,House,H.R. 648,To direct the Secretary of Defense to provide fluid or powdered milk to members of the Armed Forces at dining facilities on military installations.,https://www.congress.gov/bill/119th-congress/house-bill/648,No,,119_h.r.648
119,Senate,S. 1359,"A bill to prohibit securities investments that finance certain companies of the People's Republic of China and to expand the Non-Specially Designated Nationals Chinese Military-Industrial Complex Companies List of the Office of Foreign Assets Control, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1359,Yes,,119_s.1359
119,Senate,S. 1694,"A bill to establish the Department of Homeland Security funding restrictions on institutions of higher education that have a relationship with Confucius Institutes, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1694,Yes,,119_s.1694
104,House,H.R. 3499,To temporarily suspend the duty on certain lead fuel test assemblies.,https://www.congress.gov/bill/104th-congress/house-bill/3499,No,,104_h.r.3499
119,House,H.Res. 248,"Emphasizing the importance and power of distributed ledger technologies (DLT) to support democratic governance, human rights, internet freedom, and transparency.",https://www.congress.gov/bill/119th-congress/house-resolution/248,No,,119_h.res.248
113,House,H.R. 1505,"To ensure that the courts of the United States may provide an impartial forum for claims brought by United States citizens and others against any railroad organized as a separate legal entity, arising from the deportation of United States citizens and others to Nazi concentration camps on trains owned or operated by such railroad, and by the heirs and survivors of such persons, and for other purposes.",https://www.congress.gov/bill/113th-congress/house-bill/1505,No,,113_h.r.1505
119,House,H.R. 5300,"To guide the foreign policy of the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/5300,Yes,,119_h.r.5300
119,Senate,S. 1000,A bill to establish an Ambassador-at-Large for Arctic Affairs.,https://www.congress.gov/bill/119th-congress/senate-bill/1000,Yes,,119_s.1000
119,Senate,S. 206,"A bill to suspend normal trade relations with the People's Republic of China and to increase the rates of duty applicable with respect to articles imported from the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/206,Yes,,119_s.206
112,House,H.R. 5192,To suspend temporarily the duty on certain mechanics' work gloves.,https://www.congress.gov/bill/112th-congress/house-bill/5192,No,,112_h.r.5192
119,Senate,S. 2453,"A bill to require the Secretary of Defense to establish and maintain a security cooperation initiative to strengthen cooperation among the defense industrial bases of the United States and allied and partner countries in the Indo-Pacific region, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2453,Yes,,119_s.2453
119,Senate,S. 769,"A bill to amend the Research and Development, Competition, and Innovation Act to clarify the definition of foreign country for purposes of malign foreign talent recruitment restriction, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/769,Yes,,119_s.769
119,Senate,S. 1053,"A bill to protect the national security of the United States by imposing sanctions with respect to certain persons of the People's Republic of China and prohibiting and requiring notifications with respect to certain investments by United States persons in the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1053,Yes,,119_s.1053
119,House,H.R. 6909,To direct the Director of National Intelligence to produce a National Intelligence Estimate on artificial intelligence systems developed or deployed by entities in the People's Republic of China.,https://www.congress.gov/bill/119th-congress/house-bill/6909,Yes,,119_h.r.6909
119,Senate,S. 2657,"A bill to impose sanctions relating to the support of the People's Republic of China for the invasion of Ukraine by the Russian Federation, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2657,Yes,,119_s.2657
119,House,H.R. 391,To amend the Protecting Americans from Foreign Adversary Controlled Applications Act to extend the deadline by which TikTok must be sold in order to avoid being banned.,https://www.congress.gov/bill/119th-congress/house-bill/391,Yes,,119_h.r.391
119,Senate,S. 3148,"A bill to authorize the Secretary of Health and Human Services to destroy adulterated, misbranded, or counterfeit tobacco products offered for import.",https://www.congress.gov/bill/119th-congress/senate-bill/3148,Yes,,119_s.3148
119,House,H.R. 2403,To require that any person that maintains an internet website or that sells or distributes a mobile application that stores and maintains information collected from such website or application in the People's Republic of China to disclose that such information is stored and maintained in the People's Republic of China and whether the Chinese Communist Party or a Chinese State-owned entity has access to such information.,https://www.congress.gov/bill/119th-congress/house-bill/2403,Yes,,119_h.r.2403
119,House,H.R. 2047,"To require a study on the manner and extent to which the tariff rates assessed by the United States on imports are regressive or demonstrate a gender bias, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2047,No,,119_h.r.2047
108,House,H.R. 10,"To provide for reform of the intelligence community, terrorism prevention and prosecution, border security, and international cooperation and coordination, and for other purposes.",https://www.congress.gov/bill/108th-congress/house-bill/10,No,,108_h.r.10
119,House,H.R. 2393,To place a duty on imported Australian Wagyu beef and to establish a reciprocal trade agreement between the United States and Australia as it concerns wagyu beef.,https://www.congress.gov/bill/119th-congress/house-bill/2393,No,,119_h.r.2393
119,House,H.R. 1577,"To provide authority to the Secretary of the Treasury to take special measures against certain entities outside of the United States of primary money laundering concern in connection with illicit fentanyl and narcotics financing, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1577,No,Offhandedly mentions actions to be taken against China in a single paragraph,119_h.r.1577
101,Senate,S. 2944,"An original bill to authorize assistance for fiscal year 1991 activities within a comprehensive Support for East European Democracy (SEED) program to promote political and economic transition in countries of Europe emerging from the tyranny and legacy of communist rule, to authorize appropriations for worldwide Peace Corps activities in fiscal years 1991 and 1992, to amend the Foreign Assistance Act of 1961 to establish a Development Fund for Africa, to authorize further United States contributions to the International Development Association, and for other purposes.",https://www.congress.gov/bill/101st-congress/senate-bill/2944,No,,101_s.2944
104,House,H.R. 3698,To reduce violent crime by juvenile offenders.,https://www.congress.gov/bill/104th-congress/house-bill/3698,No,,104_h.r.3698
101,House,H.R. 4018,"To extend until January 1, 1995, the existing temporary suspension of the duty on nicotine resin complex and on terfenadone.",https://www.congress.gov/bill/101st-congress/house-bill/4018,No,,101_h.r.4018
119,House,H.Con.Res. 25,Expressing the sense of Congress that Trump administration tariffs on Mexico and Canada are in violation of the United States of America-Mexico-Canada Agreement.,https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/25,No,,119_h.con.res.25
119,House,H.R. 40,"To address the fundamental injustice, cruelty, brutality, and inhumanity of slavery in the United States and the 13 American colonies between 1619 and 1865 and to establish a commission to study and consider a national apology and proposal for reparations for the institution of slavery, its subsequent de jure and de facto racial and economic discrimination against African Americans, and the impact of these forces on living African Americans, to make recommendations to the Congress on appropriate remedies, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/40,No,,119_h.r.40
116,House,H.Res. 256,Recognizing people of African descent and Black Europeans.,https://www.congress.gov/bill/116th-congress/house-resolution/256,No,,116_h.res.256
119,House,H.R. 1438,"To prohibit the purchase or lease of agricultural land in the United States by persons associated with certain foreign governments, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1438,Yes,,119_h.r.1438
119,Senate,S. 3640,A bill to require the Secretary of the Treasury to include any entity identified as a Chinese military company on the Non-SDN Chinese Military-Industrial Complex Companies List.,https://www.congress.gov/bill/119th-congress/senate-bill/3640,Yes,,119_s.3640
119,Senate,S.Res. 354,A resolution requesting information on the Republic of Panama's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,https://www.congress.gov/bill/119th-congress/senate-resolution/354,No,,119_s.res.354
119,Senate,S. 2502,"A bill to deny entry into the United States of current or former government officials engaged in the forced repatriation of Uyghurs and other designated aliens to the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2502,Yes,,119_s.2502
119,House,H.R. 1968,"Making further continuing appropriations and other extensions for the fiscal year ending September 30, 2025, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1968,No,,119_h.r.1968
119,House,H.R. 2917,"To track taxpayer dollars sent to adversarial countries and foreign entities of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2917,Yes,,119_h.r.2917
112,House,H.R. 5363,To suspend temporarily the duty on 4-(1-Ethoxyethoxy) styrene-4- (t-butylcarbonyloxy) styrene-4-hydroxystyrene copolymer.,https://www.congress.gov/bill/112th-congress/house-bill/5363,No,,112_h.r.5363
103,House,H.R. 795,To amend the Harmonized Tariff Schedule of the United States to exclude certain footwear assembled in beneficiary countries from duty-free treatment.,https://www.congress.gov/bill/103rd-congress/house-bill/795,No,,103_h.r.795
119,House,H.Res. 232,Calling on the Government of Panama to expel officials and interests of the People's Republic of China and terminate Chinese management of key Panamanian ports.,https://www.congress.gov/bill/119th-congress/house-resolution/232,Yes,,119_h.res.232
119,House,H.R. 4781,"To amend the FAST Act to add activities relating to the extraction, recovery, or processing of certain materials to the definition of a critical project, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4781,No,,119_h.r.4781
119,Senate,S. 450,"A bill to prohibit the Secretary of Homeland Security from procuring certain foreign-made batteries, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/450,Yes,,119_s.450
119,House,H.R. 3727,"To exempt articles imported from Israel or Ukraine from duties imposed under the Executive Order entitled ""Regulating Imports with a Reciprocal Tariff to Rectify Trade Practices that Contribute to Large and Persistent Annual United States Goods Trade Deficits"".",https://www.congress.gov/bill/119th-congress/house-bill/3727,No,,119_h.r.3727
119,House,H.R. 934,"To direct the Secretary of Defense to submit a report about the effects on national security of the surveillance conducted by the People's Republic of China via the high-altitude surveillance balloon shot down in the airspace of the United States in February 2023, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/934,Yes,,119_h.r.934
119,Senate,S. 1824,"A bill to improve defense cooperation between the United States and Taiwan, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1824,Yes,,119_s.1824
115,House,H.R. 6413,"To combat trafficking in human organs, and for other purposes.",https://www.congress.gov/bill/115th-congress/house-bill/6413,No,,115_h.r.6413
119,Senate,S. 2224,"A bill to amend the Taiwan Allies International Protection and Enhancement Initiative (TAIPEI) Act of 2019 to provide that the United States, in its role as a member of any international organizations, should oppose any attempts by the People's Republic of China to resolve Taiwan's status by distorting the decisions, language, policies, or procedures of any such organization, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2224,Yes,,119_s.2224
109,House,H.R. 1890,To suspend temporarily the duty on Propiconazole.,https://www.congress.gov/bill/109th-congress/house-bill/1890,No,,109_h.r.1890
119,Senate,S. 928,"A bill to amend the Employment Retirement Income Security Act of 1974 to prohibit plan investments in foreign adversary and sanctioned entities, require disclosure of existing investments in such entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/928,Yes,,119_s.928
109,Senate,S. 2317,"A bill to amend the Trade Act of 1974 to require the United States Trade Representative to identify trade enforcement priorities and to take action with respect to priority foreign country trade practices, and for other purposes.",https://www.congress.gov/bill/109th-congress/senate-bill/2317,No,,109_s.2317
119,House,H.R. 5912,"To require the executive branch to develop a whole-of-government strategy to disrupt growing cooperation among the People's Republic of China, the Russian Federation, the Islamic Republic of Iran, and the Democratic People's Republic of Korea, which are the foremost adversaries of the United States, and mitigate the risks posed to the United States.",https://www.congress.gov/bill/119th-congress/house-bill/5912,Yes,,119_h.r.5912
119,House,H.R. 254,"To prohibit the Director of the National Science Foundation from awarding grants and other forms of assistance to Chinese communist military companies and their affiliates, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/254,Yes,,119_h.r.254
119,Senate,S. 2884,A bill to amend the National Defense Authorization Act for Fiscal Year 2000 to extend and modify requirements for an annual report on military and security developments involving the People's Republic of China.,https://www.congress.gov/bill/119th-congress/senate-bill/2884,Yes,,119_s.2884
119,Senate,S. 2362,A bill to oppose the provision of assistance to the People's Republic of China by the multilateral development banks.,https://www.congress.gov/bill/119th-congress/senate-bill/2362,Yes,,119_s.2362
111,Senate,S. 1975,A bill to suspend temporarily the duty on flavored green tea (not fermented).,https://www.congress.gov/bill/111th-congress/senate-bill/1975,No,,111_s.1975
119,House,H.R. 2113,"To require agencies to use the term ""Taiwan"" instead of ""Chinese Taipei"", and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2113,Yes,,119_h.r.2113
119,Senate,S. 1801,"A bill to facilitate the development of a whole-of-government strategy for nuclear cooperation and nuclear exports, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1801,Yes,,119_s.1801
119,House,H.R. 1235,"To establish the Federal Infrastructure Bank to facilitate investment in, and the long-term financing of, economically viable United States infrastructure projects that provide a public benefit, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1235,No,,119_h.r.1235
119,House,H.R. 6504,"To extend duty-free treatment provided with respect to imports from Haiti under the Caribbean Basin Economic Recovery Act, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6504,No,,119_h.r.6504
116,House,H.R. 1383,"To advance United States national interests by prioritizing the protection of internationally recognized human rights and development of the rule of law in relations between the United States and Vietnam, and for other purposes.",https://www.congress.gov/bill/116th-congress/house-bill/1383,No,,116_h.r.1383
119,House,H.R. 6216,"To exempt nonprofit organizations sending humanitarian care packages to members of the Armed Forces stationed overseas from certain tariff and postal reporting requirements, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6216,No,,119_h.r.6216
119,Senate,S. 821,A bill to provide for increased reporting regarding Department of State Taiwan guidelines.,https://www.congress.gov/bill/119th-congress/senate-bill/821,Yes,,119_s.821
119,House,H.R. 1848,"To authorize the imposition of sanctions with respect to the Houthis, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1848,No,,119_h.r.1848
109,House,H.R. 2225,To suspend temporarily the duty on Bayderm Bottom DLV.,https://www.congress.gov/bill/109th-congress/house-bill/2225,No,,109_h.r.2225
119,Senate,S.Res. 350,"A resolution recognizing widespread decades-long human rights abuses in Eritrea, including indefinite imprisonment, inhumane prison conditions, and the absence of democratic institutions, and expressing support for the rights and freedom of the Eritrean people.",https://www.congress.gov/bill/119th-congress/senate-resolution/350,No,,119_s.res.350
119,Senate,S. 2565,A bill to prohibit the District of Columbia government from entering into Sister City relationships with jurisdictions located in foreign adversary countries and for other purposes.,https://www.congress.gov/bill/119th-congress/senate-bill/2565,Yes,,119_s.2565
102,House,H.R. 5372,"To suspend until January 1, 1995, the duty on cyclohexylisocyanate.",https://www.congress.gov/bill/102nd-congress/house-bill/5372,No,,102_h.r.5372
116,Senate,S. 4018,"A bill to strengthen the Mutual Defense Treaty between the United States and the Republic of Korea, and for other purposes.",https://www.congress.gov/bill/116th-congress/senate-bill/4018,No,,116_s.4018
119,House,H.R. 2754,"To require the Committee on Foreign Investment in the United States to review any purchase or lease of real estate near a military installation or military airspace in the United States by a foreign person connected to or subsidized by the Russian Federation, the People's Republic of China, the Islamic Republic of Iran, or the Democratic People's Republic of Korea, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2754,Yes,,119_h.r.2754
119,Senate,S.Res. 463,"A resolution expressing condemnation of the Chinese Communist Party's persecution of religious minority groups, including Christians, Muslims, and Buddhists and the detention of Pastor ""Ezra"" Jin Mingri and leaders of the Zion Church, and reaffirming the United States' global commitment to promote religious freedom and tolerance.",https://www.congress.gov/bill/119th-congress/senate-resolution/463,Yes,,119_s.res.463
119,House,H.R. 2127,To impose sanctions with respect to police departments in the People's Republic of China and other persons seeking to establish a Chinese police presence in the United States.,https://www.congress.gov/bill/119th-congress/house-bill/2127,Yes,,119_h.r.2127
119,Senate,S. 1478,"A bill to provide the United States Government with additional tools to deter state and non-state actors from wrongfully detaining United States nationals for political leverage, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1478,Yes,,119_s.1478
119,Senate,S. 3452,"A bill to restrict the export to foreign entities of concern of United States intellectual property and sensitive information related to synthetic biology, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3452,Yes,,119_s.3452
119,House,H.R. 6061,"To prohibit the use of the Exchange Stabilization Fund of the Department of the Treasury to bail out Argentina's financial markets, and to instead use that funding to provide for a farmer tariff relief package.",https://www.congress.gov/bill/119th-congress/house-bill/6061,No,,119_h.r.6061
119,Senate,S. 676,A bill to prohibit assistance to foreign governments that violate human rights with respect to religious freedom.,https://www.congress.gov/bill/119th-congress/senate-bill/676,No,,119_s.676
119,House,H.R. 6056,"To establish in the Department of State a Special Envoy for the Human Rights of LGBTQI+ Peoples, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/6056,No,,119_h.r.6056
119,Senate,S. 3069,A bill to amend the Consumer Product Safety Act to protect Americans from harmful CCP products.,https://www.congress.gov/bill/119th-congress/senate-bill/3069,Yes,,119_s.3069
119,House,H.R. 4245,"To protect human rights and enhance opportunities for LGBTQI people around the world, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4245,No,,119_h.r.4245
119,Senate,S. 3208,"A bill to codify the Six Assurances to Taiwan, provide congressional review of the Six Assurances, protect Taiwan from coercion, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3208,Yes,,119_s.3208
119,House,H.R. 243,"To prohibit United States recognition of Bidzina Ivanishvili or any Government of Georgia that is led by Bidzina Ivanishvili, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/243,No,,119_h.r.243
119,Senate,S.Res. 98,A resolution condemning Beijing's destruction of Hong Kong's democracy and rule of law.,https://www.congress.gov/bill/119th-congress/senate-resolution/98,Yes,,119_s.res.98
119,Senate,S. 1071,"An Act to authorize appropriations for fiscal year 2026 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/1071,Yes,,119_s.1071
119,Senate,S.Res. 203,"A resolution expressing support for the designation of May 2025 as ""Renewable Fuels Month"" to recognize the important role that renewable fuels play in reducing carbon impacts, lowering fuel prices for consumers, supporting rural communities, and lessening reliance on foreign adversaries.",https://www.congress.gov/bill/119th-congress/senate-resolution/203,No,,119_s.res.203
119,House,H.R. 5303,"To encourage and support the Department of State's diplomatic advocacy efforts on behalf of Gao Zhisheng and other political prisoners in the People's Republic of China, including in Hong Kong, and globally.",https://www.congress.gov/bill/119th-congress/house-bill/5303,Yes,,119_h.r.5303
119,House,H.R. 1134,"To direct the Secretary of State to avoid or minimize the acquisition or lease of a consular or diplomatic post built or owned by an entity owned or controlled by the Government of the People's Republic of China, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1134,Yes,,119_h.r.1134
119,Senate,S. 789,"A bill to require reports on critical mineral and rare earth element resources around the world and a strategy for the development of advanced mining, refining, separation, and processing technologies, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/789,Yes,,119_s.789
119,House,H.R. 2464,To repeal section 338 of the Tariff Act of 1930.,https://www.congress.gov/bill/119th-congress/house-bill/2464,No,,119_h.r.2464
119,Senate,S. 952,A bill to amend the Harmonized Tariff Schedule of the United States to provide a uniform 8-digit subheading number for all whiskies.,https://www.congress.gov/bill/119th-congress/senate-bill/952,No,,119_s.952
119,Senate,S. 3574,"A bill to prohibit United States courts from recognizing, enforcing, or giving effect to any judgment, order, decree, or provisional measure issued by a court of the People's Republic of China in a proceeding motivated by retaliation for lawful acts, including political speech.",https://www.congress.gov/bill/119th-congress/senate-bill/3574,Yes,,119_s.3574
119,House,H.Res. 687,"Expressing the sense of the House of Representatives that China should no longer be labeled as a ""Developing Nation"" by the United Nations.",https://www.congress.gov/bill/119th-congress/house-resolution/687,Yes,,119_h.res.687
110,House,H.R. 5389,To extend the temporary suspension of duty on o-tert-Butylcyclohexanol.,https://www.congress.gov/bill/110th-congress/house-bill/5389,No,,110_h.r.5389
112,Senate,S.Res. 342,A resolution honoring the life and legacy of Laura Pollan.,https://www.congress.gov/bill/112th-congress/senate-resolution/342,No,,112_s.res.342
119,Senate,S. 3330,"A bill to impose sanctions with respect to persons that contribute to international trafficking of illicit drugs, including companies of the People's Republic of China that supply fentanyl precursors and certain cartels that traffic fentanyl into the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/3330,Yes,,119_s.3330
119,House,H.R. 1081,"To prohibit certain business concerns from receiving assistance from the Small Business Administration, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/1081,Yes,,119_h.r.1081
119,Senate,S. 2259,"A bill to prohibit the operation on property of the Department of Defense of certain vehicles designed, developed, manufactured, or supplied by persons owned by, controlled by, or subject to the jurisdiction of a foreign entity of concern, and for other purposes.",https://www.congress.gov/bill/119th-congress/senate-bill/2259,Yes,,119_s.2259
108,House,H.R. 2616,"To increase the capabilities of the United States to provide reconstruction assistance to countries or regions impacted by armed conflict, and for other purposes.",https://www.congress.gov/bill/108th-congress/house-bill/2616,No,,108_h.r.2616
119,House,H.R. 4779,"Making appropriations for National Security, Department of State, and Related Programs for the fiscal year ending September 30, 2026, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/4779,Yes,,119_h.r.4779
107,House,H.Con.Res. 202,Condemning the Palestinian Authority and various Palestinian organizations for using children as soldiers and inciting children to acts of violence and war.,https://www.congress.gov/bill/107th-congress/house-concurrent-resolution/202,No,,107_h.con.res.202
119,House,H.R. 7146,"To amend the Arms Export Control Act to include Taiwan among the list of recipient countries with respect to which shorter certification and reporting periods apply and to expedite licensing for allies transferring military equipment to Taiwan, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/7146,Yes,,119_h.r.7146
119,House,H.R. 3904,"To amend the Harmonized Tariff Schedule of the United States to modify temporarily certain rates of duty for bicycle assembly and manufacturing parts, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/3904,No,,119_h.r.3904
119,House,H.R. 508,"To allow expensing of amounts paid to move business property from China to the United States, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/508,Yes,,119_h.r.508
119,Senate,S.Res. 204,"A resolution recognizing escalating threats to freedom of the press and freedom of speech worldwide, including increasing harm to journalists reporting in conflict zones and under repressive regimes, reaffirming the vital role that a free and independent press plays in upholding democracy, fostering economic prosperity, and keeping the public informed, and reaffirming freedom of the press as a priority of the United States Government in supporting democracy, human rights, and good governance in commemoration of ""World Press Freedom Day"" on May 3, 2025.",https://www.congress.gov/bill/119th-congress/senate-resolution/204,No,,119_s.res.204
119,House,H.R. 2989,"To prohibit conflicts of interest among consulting firms that simultaneously contract with China or other covered foreign entities and the United States Government, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2989,Yes,,119_h.r.2989
119,Senate,S.Res. 444,"A resolution condemning the dictator of the People's Republic of China, Xi Jinping, for deceit, undermining prospects for peace and security, and orchestrating crimes against humanity.",https://www.congress.gov/bill/119th-congress/senate-resolution/444,Yes,,119_s.res.444
119,House,H.R. 2067,"To amend the Employment Retirement Income Security Act of 1974 to prohibit plan investments in foreign adversary and sanctioned entities, require disclosure of existing investments in such entities, and for other purposes.",https://www.congress.gov/bill/119th-congress/house-bill/2067,Yes,,119_h.r.2067
119,House,H.Con.Res. 62,Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to unveil the statue of Barbara Rose Johns.,https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/62,No,,119_h.con.res.62
111,Senate,S. 2001,A bill to extend temporarily the suspension of duty on certain high tenacity rayon filament yarn.,https://www.congress.gov/bill/111th-congress/senate-bill/2001,No,,111_s.2001
